"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitats","Nombre"
2019,6,"Gràcia",28,"Vallcarca i els Penitents","França",0
2019,6,"Gràcia",29,"el Coll","França",0
2019,6,"Gràcia",30,"la Salut","França",1
2019,6,"Gràcia",31,"la Vila de Gràcia","França",1
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","França",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","França",0
2019,7,"Horta-Guinardó",34,"Can Baró","França",0
2019,7,"Horta-Guinardó",35,"el Guinardó","França",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","França",0
2019,7,"Horta-Guinardó",37,"el Carmel","França",0
2019,7,"Horta-Guinardó",38,"la Teixonera","França",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","França",0
2019,7,"Horta-Guinardó",40,"Montbau","França",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","França",0
2019,7,"Horta-Guinardó",42,"la Clota","França",0
2019,7,"Horta-Guinardó",43,"Horta","França",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","França",0
2019,8,"Nou Barris",45,"Porta","França",0
2019,8,"Nou Barris",46,"el Turó de la Peira","França",1
2019,8,"Nou Barris",47,"Can Peguera","França",0
2019,8,"Nou Barris",48,"la Guineueta","França",0
2019,8,"Nou Barris",49,"Canyelles","França",0
2019,8,"Nou Barris",50,"les Roquetes","França",0
2019,8,"Nou Barris",51,"Verdun","França",0
2019,8,"Nou Barris",52,"la Prosperitat","França",0
2019,8,"Nou Barris",53,"la Trinitat Nova","França",0
2019,8,"Nou Barris",54,"Torre Baró","França",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","França",0
2019,8,"Nou Barris",56,"Vallbona","França",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","França",0
2019,9,"Sant Andreu",58,"Baró de Viver","França",0
2019,9,"Sant Andreu",59,"el Bon Pastor","França",0
2019,9,"Sant Andreu",60,"Sant Andreu","França",0
2019,9,"Sant Andreu",61,"la Sagrera","França",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","França",0
2019,9,"Sant Andreu",63,"Navas","França",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","França",0
2019,10,"Sant Martí",65,"el Clot","França",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","França",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","França",0
2019,10,"Sant Martí",68,"el Poblenou","França",1
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","França",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","França",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","França",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","França",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","França",0
2019,1,"Ciutat Vella",1,"el Raval","Perú",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Perú",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Perú",1
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Perú",0
2019,2,"Eixample",5,"el Fort Pienc","Perú",0
2019,2,"Eixample",6,"la Sagrada Família","Perú",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Perú",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Perú",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Perú",1
2019,2,"Eixample",10,"Sant Antoni","Perú",1
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Perú",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Perú",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Perú",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Perú",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Perú",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Perú",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Perú",0
2019,3,"Sants-Montjuïc",18,"Sants","Perú",1
2019,4,"Les Corts",19,"les Corts","Perú",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Perú",0
2019,4,"Les Corts",21,"Pedralbes","Perú",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Perú",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Perú",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Perú",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Perú",1
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Perú",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Perú",1
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Perú",0
2019,6,"Gràcia",29,"el Coll","Perú",0
2019,6,"Gràcia",30,"la Salut","Perú",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Perú",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Perú",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Perú",0
2019,7,"Horta-Guinardó",34,"Can Baró","Perú",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Perú",2
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Perú",0
2019,7,"Horta-Guinardó",37,"el Carmel","Perú",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Perú",1
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Perú",0
2019,7,"Horta-Guinardó",40,"Montbau","Perú",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Perú",0
2019,7,"Horta-Guinardó",42,"la Clota","Perú",0
2019,7,"Horta-Guinardó",43,"Horta","Perú",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Perú",0
2019,8,"Nou Barris",45,"Porta","Perú",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Perú",0
2019,8,"Nou Barris",47,"Can Peguera","Perú",0
2019,8,"Nou Barris",48,"la Guineueta","Perú",0
2019,8,"Nou Barris",49,"Canyelles","Perú",0
2019,8,"Nou Barris",50,"les Roquetes","Perú",1
2019,8,"Nou Barris",51,"Verdun","Perú",0
2019,8,"Nou Barris",52,"la Prosperitat","Perú",1
2019,8,"Nou Barris",53,"la Trinitat Nova","Perú",0
2019,8,"Nou Barris",54,"Torre Baró","Perú",1
2019,8,"Nou Barris",55,"Ciutat Meridiana","Perú",0
2019,8,"Nou Barris",56,"Vallbona","Perú",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Perú",0
2019,9,"Sant Andreu",58,"Baró de Viver","Perú",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Perú",0
2019,9,"Sant Andreu",60,"Sant Andreu","Perú",1
2019,9,"Sant Andreu",61,"la Sagrera","Perú",1
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Perú",0
2019,9,"Sant Andreu",63,"Navas","Perú",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Perú",1
2019,10,"Sant Martí",65,"el Clot","Perú",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Perú",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Perú",0
2019,10,"Sant Martí",68,"el Poblenou","Perú",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Perú",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Perú",1
2019,10,"Sant Martí",71,"Provençals del Poblenou","Perú",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Perú",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Perú",0
2019,1,"Ciutat Vella",1,"el Raval","Marroc, el",2
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Marroc, el",2
2019,1,"Ciutat Vella",3,"la Barceloneta","Marroc, el",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Marroc, el",0
2019,2,"Eixample",5,"el Fort Pienc","Marroc, el",1
2019,2,"Eixample",6,"la Sagrada Família","Marroc, el",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Marroc, el",1
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Marroc, el",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Marroc, el",0
2019,2,"Eixample",10,"Sant Antoni","Marroc, el",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Marroc, el",1
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Marroc, el",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Marroc, el",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Marroc, el",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Marroc, el",1
2019,3,"Sants-Montjuïc",16,"la Bordeta","Marroc, el",1
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Marroc, el",0
2019,3,"Sants-Montjuïc",18,"Sants","Marroc, el",0
2019,4,"Les Corts",19,"les Corts","Marroc, el",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Marroc, el",0
2019,4,"Les Corts",21,"Pedralbes","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Marroc, el",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Marroc, el",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Marroc, el",0
2019,6,"Gràcia",29,"el Coll","Marroc, el",1
2019,6,"Gràcia",30,"la Salut","Marroc, el",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Marroc, el",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Marroc, el",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Marroc, el",0
2019,7,"Horta-Guinardó",34,"Can Baró","Marroc, el",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Marroc, el",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Marroc, el",0
2019,7,"Horta-Guinardó",37,"el Carmel","Marroc, el",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Marroc, el",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Marroc, el",0
2019,7,"Horta-Guinardó",40,"Montbau","Marroc, el",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Marroc, el",0
2019,7,"Horta-Guinardó",42,"la Clota","Marroc, el",0
2019,7,"Horta-Guinardó",43,"Horta","Marroc, el",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Marroc, el",0
2019,8,"Nou Barris",45,"Porta","Marroc, el",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Marroc, el",0
2019,8,"Nou Barris",47,"Can Peguera","Marroc, el",0
2019,8,"Nou Barris",48,"la Guineueta","Marroc, el",0
2019,8,"Nou Barris",49,"Canyelles","Marroc, el",0
2019,8,"Nou Barris",50,"les Roquetes","Marroc, el",0
2019,8,"Nou Barris",51,"Verdun","Marroc, el",0
2019,8,"Nou Barris",52,"la Prosperitat","Marroc, el",1
2019,8,"Nou Barris",53,"la Trinitat Nova","Marroc, el",0
2019,8,"Nou Barris",54,"Torre Baró","Marroc, el",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Marroc, el",1
2019,8,"Nou Barris",56,"Vallbona","Marroc, el",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Marroc, el",1
2019,9,"Sant Andreu",58,"Baró de Viver","Marroc, el",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Marroc, el",0
2019,9,"Sant Andreu",60,"Sant Andreu","Marroc, el",0
2019,9,"Sant Andreu",61,"la Sagrera","Marroc, el",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Marroc, el",0
2019,9,"Sant Andreu",63,"Navas","Marroc, el",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Marroc, el",0
2019,10,"Sant Martí",65,"el Clot","Marroc, el",1
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Marroc, el",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Marroc, el",0
2019,10,"Sant Martí",68,"el Poblenou","Marroc, el",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Marroc, el",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Marroc, el",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Marroc, el",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Marroc, el",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Marroc, el",0
2019,1,"Ciutat Vella",1,"el Raval","Argentina",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Argentina",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Argentina",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Argentina",0
2019,2,"Eixample",5,"el Fort Pienc","Argentina",0
2019,2,"Eixample",6,"la Sagrada Família","Argentina",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Argentina",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Argentina",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Argentina",0
2019,2,"Eixample",10,"Sant Antoni","Argentina",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Argentina",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Argentina",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Argentina",1
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Argentina",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Argentina",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Argentina",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Argentina",0
2019,3,"Sants-Montjuïc",18,"Sants","Argentina",1
2019,4,"Les Corts",19,"les Corts","Argentina",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Argentina",0
2019,4,"Les Corts",21,"Pedralbes","Argentina",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Argentina",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Argentina",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Argentina",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Argentina",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Argentina",1
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Argentina",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Argentina",0
2019,6,"Gràcia",29,"el Coll","Argentina",0
2019,6,"Gràcia",30,"la Salut","Argentina",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Argentina",1
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Argentina",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Argentina",1
2019,7,"Horta-Guinardó",34,"Can Baró","Argentina",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Argentina",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Argentina",0
2019,7,"Horta-Guinardó",37,"el Carmel","Argentina",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Argentina",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Argentina",0
2019,7,"Horta-Guinardó",40,"Montbau","Argentina",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Argentina",0
2019,7,"Horta-Guinardó",42,"la Clota","Argentina",0
2019,7,"Horta-Guinardó",43,"Horta","Argentina",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Argentina",2
2019,8,"Nou Barris",45,"Porta","Argentina",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Argentina",0
2019,8,"Nou Barris",47,"Can Peguera","Argentina",0
2019,8,"Nou Barris",48,"la Guineueta","Argentina",0
2019,8,"Nou Barris",49,"Canyelles","Argentina",0
2019,8,"Nou Barris",50,"les Roquetes","Argentina",0
2019,8,"Nou Barris",51,"Verdun","Argentina",0
2019,8,"Nou Barris",52,"la Prosperitat","Argentina",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Argentina",0
2019,8,"Nou Barris",54,"Torre Baró","Argentina",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Argentina",0
2019,8,"Nou Barris",56,"Vallbona","Argentina",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Argentina",0
2019,9,"Sant Andreu",58,"Baró de Viver","Argentina",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Argentina",0
2019,9,"Sant Andreu",60,"Sant Andreu","Argentina",0
2019,9,"Sant Andreu",61,"la Sagrera","Argentina",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Argentina",1
2019,9,"Sant Andreu",63,"Navas","Argentina",1
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Argentina",1
2019,10,"Sant Martí",65,"el Clot","Argentina",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Argentina",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Argentina",0
2019,10,"Sant Martí",68,"el Poblenou","Argentina",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Argentina",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Argentina",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Argentina",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Argentina",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Argentina",1
2019,1,"Ciutat Vella",1,"el Raval","Ucraïna",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Ucraïna",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Ucraïna",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Ucraïna",0
2019,2,"Eixample",5,"el Fort Pienc","Ucraïna",1
2019,2,"Eixample",6,"la Sagrada Família","Ucraïna",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Ucraïna",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Ucraïna",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Ucraïna",0
2019,2,"Eixample",10,"Sant Antoni","Ucraïna",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Ucraïna",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Ucraïna",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Ucraïna",1
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Ucraïna",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Ucraïna",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Ucraïna",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Ucraïna",0
2019,3,"Sants-Montjuïc",18,"Sants","Ucraïna",0
2019,4,"Les Corts",19,"les Corts","Ucraïna",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Ucraïna",0
2019,4,"Les Corts",21,"Pedralbes","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Ucraïna",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Ucraïna",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Ucraïna",0
2019,6,"Gràcia",29,"el Coll","Ucraïna",0
2019,6,"Gràcia",30,"la Salut","Ucraïna",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Ucraïna",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Ucraïna",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Ucraïna",0
2019,7,"Horta-Guinardó",34,"Can Baró","Ucraïna",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Ucraïna",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Ucraïna",0
2019,7,"Horta-Guinardó",37,"el Carmel","Ucraïna",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Ucraïna",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Ucraïna",1
2019,7,"Horta-Guinardó",40,"Montbau","Ucraïna",1
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Ucraïna",1
2019,7,"Horta-Guinardó",42,"la Clota","Ucraïna",0
2019,7,"Horta-Guinardó",43,"Horta","Ucraïna",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Ucraïna",0
2019,8,"Nou Barris",45,"Porta","Ucraïna",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Ucraïna",0
2019,8,"Nou Barris",47,"Can Peguera","Ucraïna",0
2019,8,"Nou Barris",48,"la Guineueta","Ucraïna",0
2019,8,"Nou Barris",49,"Canyelles","Ucraïna",1
2019,8,"Nou Barris",50,"les Roquetes","Ucraïna",1
2019,8,"Nou Barris",51,"Verdun","Ucraïna",0
2019,8,"Nou Barris",52,"la Prosperitat","Ucraïna",1
2019,8,"Nou Barris",53,"la Trinitat Nova","Ucraïna",0
2019,8,"Nou Barris",54,"Torre Baró","Ucraïna",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Ucraïna",0
2019,8,"Nou Barris",56,"Vallbona","Ucraïna",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Ucraïna",0
2019,9,"Sant Andreu",58,"Baró de Viver","Ucraïna",1
2019,9,"Sant Andreu",59,"el Bon Pastor","Ucraïna",0
2019,9,"Sant Andreu",60,"Sant Andreu","Ucraïna",0
2019,9,"Sant Andreu",61,"la Sagrera","Ucraïna",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Ucraïna",0
2019,9,"Sant Andreu",63,"Navas","Ucraïna",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Ucraïna",0
2019,10,"Sant Martí",65,"el Clot","Ucraïna",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Ucraïna",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Ucraïna",0
2019,10,"Sant Martí",68,"el Poblenou","Ucraïna",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Ucraïna",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Ucraïna",1
2019,10,"Sant Martí",71,"Provençals del Poblenou","Ucraïna",1
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Ucraïna",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Ucraïna",0
2019,1,"Ciutat Vella",1,"el Raval","Rússia",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Rússia",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Rússia",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Rússia",0
2019,2,"Eixample",5,"el Fort Pienc","Rússia",0
2019,2,"Eixample",6,"la Sagrada Família","Rússia",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Rússia",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Rússia",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Rússia",0
2019,2,"Eixample",10,"Sant Antoni","Rússia",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Rússia",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Rússia",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Rússia",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Rússia",1
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Rússia",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Rússia",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Rússia",0
2019,3,"Sants-Montjuïc",18,"Sants","Rússia",0
2019,4,"Les Corts",19,"les Corts","Rússia",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Rússia",0
2019,4,"Les Corts",21,"Pedralbes","Rússia",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Rússia",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Rússia",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Rússia",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Rússia",1
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Rússia",1
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Rússia",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Rússia",0
2019,6,"Gràcia",29,"el Coll","Rússia",0
2019,6,"Gràcia",30,"la Salut","Rússia",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Rússia",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Rússia",1
