"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Nacionalitat","Edat_quinquennal","Nombre"
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Espanyola","100 anys i més",1
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Espanyola","100 anys i més",2
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Espanyola","100 anys i més",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Espanyola","100 anys i més",1
2020,3,"Sants-Montjuïc",18,"Sants","Home","Espanyola","100 anys i més",3
2020,4,"Les Corts",19,"les Corts","Home","Espanyola","100 anys i més",5
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Espanyola","100 anys i més",0
2020,4,"Les Corts",21,"Pedralbes","Home","Espanyola","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Espanyola","100 anys i més",0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Espanyola","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Espanyola","100 anys i més",2
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Espanyola","100 anys i més",2
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Espanyola","100 anys i més",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Espanyola","100 anys i més",2
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Espanyola","100 anys i més",0
2020,6,"Gràcia",29,"el Coll","Home","Espanyola","100 anys i més",1
2020,6,"Gràcia",30,"la Salut","Home","Espanyola","100 anys i més",3
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Espanyola","100 anys i més",11
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Espanyola","100 anys i més",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Espanyola","100 anys i més",1
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Espanyola","100 anys i més",3
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Espanyola","100 anys i més",1
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Espanyola","100 anys i més",1
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",40,"Montbau","Home","Espanyola","100 anys i més",1
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",42,"la Clota","Home","Espanyola","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Espanyola","100 anys i més",3
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Espanyola","100 anys i més",2
2020,8,"Nou Barris",45,"Porta","Home","Espanyola","100 anys i més",2
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Espanyola","100 anys i més",1
2020,8,"Nou Barris",47,"Can Peguera","Home","Espanyola","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","Home","Espanyola","100 anys i més",0
2020,8,"Nou Barris",49,"Canyelles","Home","Espanyola","100 anys i més",1
2020,8,"Nou Barris",50,"les Roquetes","Home","Espanyola","100 anys i més",1
2020,8,"Nou Barris",51,"Verdun","Home","Espanyola","100 anys i més",0
2020,8,"Nou Barris",52,"la Prosperitat","Home","Espanyola","100 anys i més",1
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Espanyola","100 anys i més",1
2020,8,"Nou Barris",54,"Torre Baró","Home","Espanyola","100 anys i més",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Espanyola","100 anys i més",0
2020,8,"Nou Barris",56,"Vallbona","Home","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Espanyola","100 anys i més",4
2020,9,"Sant Andreu",61,"la Sagrera","Home","Espanyola","100 anys i més",0
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Espanyola","100 anys i més",2
2020,9,"Sant Andreu",63,"Navas","Home","Espanyola","100 anys i més",2
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Espanyola","100 anys i més",2
2020,10,"Sant Martí",65,"el Clot","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",68,"el Poblenou","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Espanyola","100 anys i més",0
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Espanyola","100 anys i més",1
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Espanyola","100 anys i més",2
2020,1,"Ciutat Vella",1,"el Raval","Dona","Estrangera","0-4 anys",623
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Estrangera","0-4 anys",153
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Estrangera","0-4 anys",75
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Estrangera","0-4 anys",135
2020,2,"Eixample",5,"el Fort Pienc","Dona","Estrangera","0-4 anys",176
2020,2,"Eixample",6,"la Sagrada Família","Dona","Estrangera","0-4 anys",242
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Estrangera","0-4 anys",193
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Estrangera","0-4 anys",146
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Estrangera","0-4 anys",217
2020,2,"Eixample",10,"Sant Antoni","Dona","Estrangera","0-4 anys",169
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Estrangera","0-4 anys",287
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Estrangera","0-4 anys",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Estrangera","0-4 anys",145
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Estrangera","0-4 anys",43
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Estrangera","0-4 anys",83
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Estrangera","0-4 anys",69
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Estrangera","0-4 anys",115
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Estrangera","0-4 anys",203
2020,4,"Les Corts",19,"les Corts","Dona","Estrangera","0-4 anys",132
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Estrangera","0-4 anys",62
2020,4,"Les Corts",21,"Pedralbes","Dona","Estrangera","0-4 anys",43
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Estrangera","0-4 anys",21
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Estrangera","0-4 anys",80
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Estrangera","0-4 anys",45
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Estrangera","0-4 anys",75
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Estrangera","0-4 anys",150
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Estrangera","0-4 anys",94
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Estrangera","0-4 anys",54
2020,6,"Gràcia",29,"el Coll","Dona","Estrangera","0-4 anys",33
2020,6,"Gràcia",30,"la Salut","Dona","Estrangera","0-4 anys",36
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Estrangera","0-4 anys",200
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Estrangera","0-4 anys",125
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Estrangera","0-4 anys",79
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Estrangera","0-4 anys",41
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Estrangera","0-4 anys",143
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Estrangera","0-4 anys",26
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Estrangera","0-4 anys",169
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Estrangera","0-4 anys",59
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Estrangera","0-4 anys",31
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Estrangera","0-4 anys",15
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Estrangera","0-4 anys",11
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Estrangera","0-4 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dona","Estrangera","0-4 anys",120
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Estrangera","0-4 anys",101
2020,8,"Nou Barris",45,"Porta","Dona","Estrangera","0-4 anys",147
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Estrangera","0-4 anys",122
2020,8,"Nou Barris",47,"Can Peguera","Dona","Estrangera","0-4 anys",12
2020,8,"Nou Barris",48,"la Guineueta","Dona","Estrangera","0-4 anys",43
2020,8,"Nou Barris",49,"Canyelles","Dona","Estrangera","0-4 anys",7
2020,8,"Nou Barris",50,"les Roquetes","Dona","Estrangera","0-4 anys",104
2020,8,"Nou Barris",51,"Verdun","Dona","Estrangera","0-4 anys",72
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Estrangera","0-4 anys",117
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Estrangera","0-4 anys",51
2020,8,"Nou Barris",54,"Torre Baró","Dona","Estrangera","0-4 anys",12
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Estrangera","0-4 anys",139
2020,8,"Nou Barris",56,"Vallbona","Dona","Estrangera","0-4 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Estrangera","0-4 anys",133
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Estrangera","0-4 anys",14
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Estrangera","0-4 anys",76
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Estrangera","0-4 anys",117
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Estrangera","0-4 anys",104
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Estrangera","0-4 anys",40
2020,9,"Sant Andreu",63,"Navas","Dona","Estrangera","0-4 anys",67
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Estrangera","0-4 anys",172
2020,10,"Sant Martí",65,"el Clot","Dona","Estrangera","0-4 anys",86
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Estrangera","0-4 anys",62
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Estrangera","0-4 anys",58
2020,10,"Sant Martí",68,"el Poblenou","Dona","Estrangera","0-4 anys",206
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Estrangera","0-4 anys",100
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Estrangera","0-4 anys",273
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Estrangera","0-4 anys",99
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Estrangera","0-4 anys",80
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Estrangera","0-4 anys",97
2020,1,"Ciutat Vella",1,"el Raval","Dona","Estrangera","5-9 anys",450
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Estrangera","5-9 anys",115
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Estrangera","5-9 anys",49
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Estrangera","5-9 anys",141
2020,2,"Eixample",5,"el Fort Pienc","Dona","Estrangera","5-9 anys",152
2020,2,"Eixample",6,"la Sagrada Família","Dona","Estrangera","5-9 anys",168
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Estrangera","5-9 anys",179
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Estrangera","5-9 anys",125
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Estrangera","5-9 anys",149
2020,2,"Eixample",10,"Sant Antoni","Dona","Estrangera","5-9 anys",128
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Estrangera","5-9 anys",208
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Estrangera","5-9 anys",3
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Estrangera","5-9 anys",139
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Estrangera","5-9 anys",31
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Estrangera","5-9 anys",66
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Estrangera","5-9 anys",70
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Estrangera","5-9 anys",85
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Estrangera","5-9 anys",179
2020,4,"Les Corts",19,"les Corts","Dona","Estrangera","5-9 anys",124
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Estrangera","5-9 anys",53
2020,4,"Les Corts",21,"Pedralbes","Dona","Estrangera","5-9 anys",65
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Estrangera","5-9 anys",22
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Estrangera","5-9 anys",103
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Estrangera","5-9 anys",39
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Estrangera","5-9 anys",72
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Estrangera","5-9 anys",128
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Estrangera","5-9 anys",104
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Estrangera","5-9 anys",37
2020,6,"Gràcia",29,"el Coll","Dona","Estrangera","5-9 anys",27
2020,6,"Gràcia",30,"la Salut","Dona","Estrangera","5-9 anys",43
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Estrangera","5-9 anys",157
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Estrangera","5-9 anys",96
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Estrangera","5-9 anys",81
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Estrangera","5-9 anys",27
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Estrangera","5-9 anys",110
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Estrangera","5-9 anys",20
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Estrangera","5-9 anys",125
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Estrangera","5-9 anys",48
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Estrangera","5-9 anys",39
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Estrangera","5-9 anys",19
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Estrangera","5-9 anys",13
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Estrangera","5-9 anys",3
2020,7,"Horta-Guinardó",43,"Horta","Dona","Estrangera","5-9 anys",96
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Estrangera","5-9 anys",96
2020,8,"Nou Barris",45,"Porta","Dona","Estrangera","5-9 anys",138
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Estrangera","5-9 anys",98
2020,8,"Nou Barris",47,"Can Peguera","Dona","Estrangera","5-9 anys",8
2020,8,"Nou Barris",48,"la Guineueta","Dona","Estrangera","5-9 anys",40
2020,8,"Nou Barris",49,"Canyelles","Dona","Estrangera","5-9 anys",13
2020,8,"Nou Barris",50,"les Roquetes","Dona","Estrangera","5-9 anys",94
2020,8,"Nou Barris",51,"Verdun","Dona","Estrangera","5-9 anys",92
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Estrangera","5-9 anys",113
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Estrangera","5-9 anys",42
2020,8,"Nou Barris",54,"Torre Baró","Dona","Estrangera","5-9 anys",14
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Estrangera","5-9 anys",113
2020,8,"Nou Barris",56,"Vallbona","Dona","Estrangera","5-9 anys",9
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Estrangera","5-9 anys",99
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Estrangera","5-9 anys",9
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Estrangera","5-9 anys",48
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Estrangera","5-9 anys",111
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Estrangera","5-9 anys",85
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Estrangera","5-9 anys",40
2020,9,"Sant Andreu",63,"Navas","Dona","Estrangera","5-9 anys",85
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Estrangera","5-9 anys",146
2020,10,"Sant Martí",65,"el Clot","Dona","Estrangera","5-9 anys",72
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Estrangera","5-9 anys",64
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Estrangera","5-9 anys",48
2020,10,"Sant Martí",68,"el Poblenou","Dona","Estrangera","5-9 anys",151
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Estrangera","5-9 anys",77
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Estrangera","5-9 anys",224
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Estrangera","5-9 anys",93
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Estrangera","5-9 anys",78
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Estrangera","5-9 anys",104
2020,1,"Ciutat Vella",1,"el Raval","Dona","Estrangera","10-14 anys",318
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Estrangera","10-14 anys",75
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Estrangera","10-14 anys",32
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Estrangera","10-14 anys",130
2020,2,"Eixample",5,"el Fort Pienc","Dona","Estrangera","10-14 anys",118
2020,2,"Eixample",6,"la Sagrada Família","Dona","Estrangera","10-14 anys",137
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Estrangera","10-14 anys",141
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Estrangera","10-14 anys",98
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Estrangera","10-14 anys",146
2020,2,"Eixample",10,"Sant Antoni","Dona","Estrangera","10-14 anys",93
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Estrangera","10-14 anys",187
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Estrangera","10-14 anys",2
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Estrangera","10-14 anys",115
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Estrangera","10-14 anys",23
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Estrangera","10-14 anys",47
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Estrangera","10-14 anys",41
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Estrangera","10-14 anys",68
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Estrangera","10-14 anys",147
2020,4,"Les Corts",19,"les Corts","Dona","Estrangera","10-14 anys",93
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Estrangera","10-14 anys",36
2020,4,"Les Corts",21,"Pedralbes","Dona","Estrangera","10-14 anys",96
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Estrangera","10-14 anys",17
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Estrangera","10-14 anys",113
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Estrangera","10-14 anys",49
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Estrangera","10-14 anys",88
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Estrangera","10-14 anys",160
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Estrangera","10-14 anys",68
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Estrangera","10-14 anys",34
2020,6,"Gràcia",29,"el Coll","Dona","Estrangera","10-14 anys",20
2020,6,"Gràcia",30,"la Salut","Dona","Estrangera","10-14 anys",37
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Estrangera","10-14 anys",132
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Estrangera","10-14 anys",75
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Estrangera","10-14 anys",46
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Estrangera","10-14 anys",27
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Estrangera","10-14 anys",92
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Estrangera","10-14 anys",13
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Estrangera","10-14 anys",117
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Estrangera","10-14 anys",37
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Estrangera","10-14 anys",23
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Estrangera","10-14 anys",11
