"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Comunitat de Madrid",4
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Comunitat de Madrid",116
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Comunitat de Madrid",49
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Comunitat de Madrid",53
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Comunitat de Madrid",62
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Comunitat de Madrid",113
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Comunitat de Madrid",194
2020,4,"Les Corts",19,"les Corts","Dona","Comunitat de Madrid",335
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Comunitat de Madrid",137
2020,4,"Les Corts",21,"Pedralbes","Dona","Comunitat de Madrid",121
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Comunitat de Madrid",19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Comunitat de Madrid",184
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Comunitat de Madrid",134
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Comunitat de Madrid",201
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Comunitat de Madrid",381
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Comunitat de Madrid",201
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Comunitat de Madrid",88
2020,6,"Gràcia",29,"el Coll","Dona","Comunitat de Madrid",43
2020,6,"Gràcia",30,"la Salut","Dona","Comunitat de Madrid",80
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Comunitat de Madrid",309
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Comunitat de Madrid",188
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Comunitat de Madrid",121
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Comunitat de Madrid",44
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Comunitat de Madrid",145
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Comunitat de Madrid",33
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Comunitat de Madrid",73
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Comunitat de Madrid",31
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Comunitat de Madrid",36
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Comunitat de Madrid",16
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Comunitat de Madrid",29
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Comunitat de Madrid",2
2020,7,"Horta-Guinardó",43,"Horta","Dona","Comunitat de Madrid",79
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Comunitat de Madrid",111
2020,8,"Nou Barris",45,"Porta","Dona","Comunitat de Madrid",74
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Comunitat de Madrid",39
2020,8,"Nou Barris",47,"Can Peguera","Dona","Comunitat de Madrid",13
2020,8,"Nou Barris",48,"la Guineueta","Dona","Comunitat de Madrid",60
2020,8,"Nou Barris",49,"Canyelles","Dona","Comunitat de Madrid",22
2020,8,"Nou Barris",50,"les Roquetes","Dona","Comunitat de Madrid",36
2020,8,"Nou Barris",51,"Verdun","Dona","Comunitat de Madrid",27
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Comunitat de Madrid",70
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Comunitat de Madrid",25
2020,8,"Nou Barris",54,"Torre Baró","Dona","Comunitat de Madrid",4
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Comunitat de Madrid",25
2020,8,"Nou Barris",56,"Vallbona","Dona","Comunitat de Madrid",8
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Comunitat de Madrid",19
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Comunitat de Madrid",5
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Comunitat de Madrid",35
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Comunitat de Madrid",187
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Comunitat de Madrid",107
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Comunitat de Madrid",49
2020,9,"Sant Andreu",63,"Navas","Dona","Comunitat de Madrid",83
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Comunitat de Madrid",148
2020,10,"Sant Martí",65,"el Clot","Dona","Comunitat de Madrid",109
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Comunitat de Madrid",90
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Comunitat de Madrid",76
2020,10,"Sant Martí",68,"el Poblenou","Dona","Comunitat de Madrid",162
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Comunitat de Madrid",70
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Comunitat de Madrid",74
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Comunitat de Madrid",107
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Comunitat de Madrid",112
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Comunitat de Madrid",112
2020,1,"Ciutat Vella",1,"el Raval","Dona","Regió de Múrcia",56
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Regió de Múrcia",19
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Regió de Múrcia",26
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Regió de Múrcia",42
2020,2,"Eixample",5,"el Fort Pienc","Dona","Regió de Múrcia",61
2020,2,"Eixample",6,"la Sagrada Família","Dona","Regió de Múrcia",125
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Regió de Múrcia",72
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Regió de Múrcia",68
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Regió de Múrcia",135
2020,2,"Eixample",10,"Sant Antoni","Dona","Regió de Múrcia",88
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Regió de Múrcia",61
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Regió de Múrcia",5
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Regió de Múrcia",98
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Regió de Múrcia",22
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Regió de Múrcia",41
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Regió de Múrcia",55
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Regió de Múrcia",61
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Regió de Múrcia",96
2020,4,"Les Corts",19,"les Corts","Dona","Regió de Múrcia",114
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Regió de Múrcia",79
2020,4,"Les Corts",21,"Pedralbes","Dona","Regió de Múrcia",25
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Regió de Múrcia",6
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Regió de Múrcia",34
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Regió de Múrcia",11
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Regió de Múrcia",37
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Regió de Múrcia",66
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Regió de Múrcia",44
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Regió de Múrcia",30
2020,6,"Gràcia",29,"el Coll","Dona","Regió de Múrcia",20
2020,6,"Gràcia",30,"la Salut","Dona","Regió de Múrcia",32
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Regió de Múrcia",83
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Regió de Múrcia",62
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Regió de Múrcia",77
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Regió de Múrcia",24
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Regió de Múrcia",68
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Regió de Múrcia",18
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Regió de Múrcia",77
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Regió de Múrcia",30
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Regió de Múrcia",15
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Regió de Múrcia",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Regió de Múrcia",14
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Regió de Múrcia",2
2020,7,"Horta-Guinardó",43,"Horta","Dona","Regió de Múrcia",81
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Regió de Múrcia",73
2020,8,"Nou Barris",45,"Porta","Dona","Regió de Múrcia",85
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Regió de Múrcia",52
2020,8,"Nou Barris",47,"Can Peguera","Dona","Regió de Múrcia",7
2020,8,"Nou Barris",48,"la Guineueta","Dona","Regió de Múrcia",52
2020,8,"Nou Barris",49,"Canyelles","Dona","Regió de Múrcia",27
2020,8,"Nou Barris",50,"les Roquetes","Dona","Regió de Múrcia",35
2020,8,"Nou Barris",51,"Verdun","Dona","Regió de Múrcia",42
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Regió de Múrcia",104
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Regió de Múrcia",31
2020,8,"Nou Barris",54,"Torre Baró","Dona","Regió de Múrcia",5
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Regió de Múrcia",23
2020,8,"Nou Barris",56,"Vallbona","Dona","Regió de Múrcia",6
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Regió de Múrcia",26
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Regió de Múrcia",12
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Regió de Múrcia",44
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Regió de Múrcia",173
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Regió de Múrcia",96
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Regió de Múrcia",46
2020,9,"Sant Andreu",63,"Navas","Dona","Regió de Múrcia",73
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Regió de Múrcia",86
2020,10,"Sant Martí",65,"el Clot","Dona","Regió de Múrcia",69
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Regió de Múrcia",36
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Regió de Múrcia",17
2020,10,"Sant Martí",68,"el Poblenou","Dona","Regió de Múrcia",75
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Regió de Múrcia",21
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Regió de Múrcia",90
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Regió de Múrcia",49
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Regió de Múrcia",106
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Regió de Múrcia",106
2020,1,"Ciutat Vella",1,"el Raval","Dona","Comunitat Foral de Navarra",32
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","Comunitat Foral de Navarra",18
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","Comunitat Foral de Navarra",15
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","Comunitat Foral de Navarra",31
2020,2,"Eixample",5,"el Fort Pienc","Dona","Comunitat Foral de Navarra",45
2020,2,"Eixample",6,"la Sagrada Família","Dona","Comunitat Foral de Navarra",75
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","Comunitat Foral de Navarra",69
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","Comunitat Foral de Navarra",83
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","Comunitat Foral de Navarra",87
2020,2,"Eixample",10,"Sant Antoni","Dona","Comunitat Foral de Navarra",53
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","Comunitat Foral de Navarra",36
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","Comunitat Foral de Navarra",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","Comunitat Foral de Navarra",18
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","Comunitat Foral de Navarra",17
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","Comunitat Foral de Navarra",19
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","Comunitat Foral de Navarra",25
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","Comunitat Foral de Navarra",20
2020,3,"Sants-Montjuïc",18,"Sants","Dona","Comunitat Foral de Navarra",71
2020,4,"Les Corts",19,"les Corts","Dona","Comunitat Foral de Navarra",75
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","Comunitat Foral de Navarra",33
2020,4,"Les Corts",21,"Pedralbes","Dona","Comunitat Foral de Navarra",18
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","Comunitat Foral de Navarra",3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","Comunitat Foral de Navarra",52
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","Comunitat Foral de Navarra",36
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","Comunitat Foral de Navarra",33
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","Comunitat Foral de Navarra",97
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","Comunitat Foral de Navarra",50
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","Comunitat Foral de Navarra",25
2020,6,"Gràcia",29,"el Coll","Dona","Comunitat Foral de Navarra",8
2020,6,"Gràcia",30,"la Salut","Dona","Comunitat Foral de Navarra",24
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","Comunitat Foral de Navarra",95
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","Comunitat Foral de Navarra",46
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","Comunitat Foral de Navarra",35
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","Comunitat Foral de Navarra",9
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","Comunitat Foral de Navarra",41
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","Comunitat Foral de Navarra",7
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","Comunitat Foral de Navarra",18
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","Comunitat Foral de Navarra",7
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","Comunitat Foral de Navarra",11
2020,7,"Horta-Guinardó",40,"Montbau","Dona","Comunitat Foral de Navarra",27
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","Comunitat Foral de Navarra",11
2020,7,"Horta-Guinardó",42,"la Clota","Dona","Comunitat Foral de Navarra",1
2020,7,"Horta-Guinardó",43,"Horta","Dona","Comunitat Foral de Navarra",43
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","Comunitat Foral de Navarra",36
2020,8,"Nou Barris",45,"Porta","Dona","Comunitat Foral de Navarra",28
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","Comunitat Foral de Navarra",14
2020,8,"Nou Barris",47,"Can Peguera","Dona","Comunitat Foral de Navarra",1
2020,8,"Nou Barris",48,"la Guineueta","Dona","Comunitat Foral de Navarra",27
2020,8,"Nou Barris",49,"Canyelles","Dona","Comunitat Foral de Navarra",6
2020,8,"Nou Barris",50,"les Roquetes","Dona","Comunitat Foral de Navarra",6
2020,8,"Nou Barris",51,"Verdun","Dona","Comunitat Foral de Navarra",12
2020,8,"Nou Barris",52,"la Prosperitat","Dona","Comunitat Foral de Navarra",19
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","Comunitat Foral de Navarra",5
2020,8,"Nou Barris",54,"Torre Baró","Dona","Comunitat Foral de Navarra",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","Comunitat Foral de Navarra",6
2020,8,"Nou Barris",56,"Vallbona","Dona","Comunitat Foral de Navarra",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","Comunitat Foral de Navarra",2
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","Comunitat Foral de Navarra",2
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","Comunitat Foral de Navarra",8
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","Comunitat Foral de Navarra",60
2020,9,"Sant Andreu",61,"la Sagrera","Dona","Comunitat Foral de Navarra",33
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","Comunitat Foral de Navarra",18
2020,9,"Sant Andreu",63,"Navas","Dona","Comunitat Foral de Navarra",29
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","Comunitat Foral de Navarra",58
2020,10,"Sant Martí",65,"el Clot","Dona","Comunitat Foral de Navarra",21
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","Comunitat Foral de Navarra",25
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","Comunitat Foral de Navarra",15
2020,10,"Sant Martí",68,"el Poblenou","Dona","Comunitat Foral de Navarra",41
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","Comunitat Foral de Navarra",13
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","Comunitat Foral de Navarra",15
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","Comunitat Foral de Navarra",19
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","Comunitat Foral de Navarra",31
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","Comunitat Foral de Navarra",30
2020,1,"Ciutat Vella",1,"el Raval","Dona","País Basc",94
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","País Basc",38
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","País Basc",21
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","País Basc",72
2020,2,"Eixample",5,"el Fort Pienc","Dona","País Basc",106
2020,2,"Eixample",6,"la Sagrada Família","Dona","País Basc",126
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","País Basc",159
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","País Basc",155
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","País Basc",190
2020,2,"Eixample",10,"Sant Antoni","Dona","País Basc",132
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","País Basc",117
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","País Basc",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","País Basc",36
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","País Basc",15
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","País Basc",54
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","País Basc",40
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","País Basc",54
2020,3,"Sants-Montjuïc",18,"Sants","Dona","País Basc",103
2020,4,"Les Corts",19,"les Corts","Dona","País Basc",160
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","País Basc",91
2020,4,"Les Corts",21,"Pedralbes","Dona","País Basc",67
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","País Basc",8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","País Basc",92
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","País Basc",93
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","País Basc",110
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","País Basc",210
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","País Basc",100
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","País Basc",43
2020,6,"Gràcia",29,"el Coll","Dona","País Basc",23
2020,6,"Gràcia",30,"la Salut","Dona","País Basc",45
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","País Basc",190
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","País Basc",90
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","País Basc",59
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","País Basc",22
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","País Basc",75
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","País Basc",15
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","País Basc",36
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","País Basc",14
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","País Basc",5
2020,7,"Horta-Guinardó",40,"Montbau","Dona","País Basc",10
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","País Basc",16
2020,7,"Horta-Guinardó",42,"la Clota","Dona","País Basc",0
2020,7,"Horta-Guinardó",43,"Horta","Dona","País Basc",34
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","País Basc",42
2020,8,"Nou Barris",45,"Porta","Dona","País Basc",27
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","País Basc",15
2020,8,"Nou Barris",47,"Can Peguera","Dona","País Basc",2
2020,8,"Nou Barris",48,"la Guineueta","Dona","País Basc",23
2020,8,"Nou Barris",49,"Canyelles","Dona","País Basc",7
2020,8,"Nou Barris",50,"les Roquetes","Dona","País Basc",12
2020,8,"Nou Barris",51,"Verdun","Dona","País Basc",18
2020,8,"Nou Barris",52,"la Prosperitat","Dona","País Basc",35
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","País Basc",4
2020,8,"Nou Barris",54,"Torre Baró","Dona","País Basc",4
