"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,2,"Eixample",5,"el Fort Pienc","4 dones o més",316
2020,2,"Eixample",6,"la Sagrada Família","4 dones o més",498
2020,2,"Eixample",7,"la Dreta de l'Eixample","4 dones o més",474
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","4 dones o més",435
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","4 dones o més",620
2020,2,"Eixample",10,"Sant Antoni","4 dones o més",440
2020,3,"Sants-Montjuïc",11,"el Poble Sec","4 dones o més",553
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","4 dones o més",14
2020,3,"Sants-Montjuïc",13,"la Marina de Port","4 dones o més",370
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","4 dones o més",91
2020,3,"Sants-Montjuïc",15,"Hostafrancs","4 dones o més",164
2020,3,"Sants-Montjuïc",16,"la Bordeta","4 dones o més",158
2020,3,"Sants-Montjuïc",17,"Sants - Badal","4 dones o més",298
2020,3,"Sants-Montjuïc",18,"Sants","4 dones o més",392
2020,4,"Les Corts",19,"les Corts","4 dones o més",355
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","4 dones o més",213
2020,4,"Les Corts",21,"Pedralbes","4 dones o més",167
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","4 dones o més",55
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","4 dones o més",339
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","4 dones o més",254
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","4 dones o més",329
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","4 dones o més",592
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","4 dones o més",299
2020,6,"Gràcia",28,"Vallcarca i els Penitents","4 dones o més",147
2020,6,"Gràcia",29,"el Coll","4 dones o més",65
2020,6,"Gràcia",30,"la Salut","4 dones o més",110
2020,6,"Gràcia",31,"la Vila de Gràcia","4 dones o més",401
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","4 dones o més",257
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","4 dones o més",196
2020,7,"Horta-Guinardó",34,"Can Baró","4 dones o més",82
2020,7,"Horta-Guinardó",35,"el Guinardó","4 dones o més",341
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","4 dones o més",74
2020,7,"Horta-Guinardó",37,"el Carmel","4 dones o més",315
2020,7,"Horta-Guinardó",38,"la Teixonera","4 dones o més",102
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","4 dones o més",88
2020,7,"Horta-Guinardó",40,"Montbau","4 dones o més",45
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","4 dones o més",29
2020,7,"Horta-Guinardó",42,"la Clota","4 dones o més",5
2020,7,"Horta-Guinardó",43,"Horta","4 dones o més",246
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","4 dones o més",271
2020,8,"Nou Barris",45,"Porta","4 dones o més",255
2020,8,"Nou Barris",46,"el Turó de la Peira","4 dones o més",257
2020,8,"Nou Barris",47,"Can Peguera","4 dones o més",23
2020,8,"Nou Barris",48,"la Guineueta","4 dones o més",125
2020,8,"Nou Barris",49,"Canyelles","4 dones o més",41
2020,8,"Nou Barris",50,"les Roquetes","4 dones o més",258
2020,8,"Nou Barris",51,"Verdun","4 dones o més",181
2020,8,"Nou Barris",52,"la Prosperitat","4 dones o més",294
2020,8,"Nou Barris",53,"la Trinitat Nova","4 dones o més",118
2020,8,"Nou Barris",54,"Torre Baró","4 dones o més",52
2020,8,"Nou Barris",55,"Ciutat Meridiana","4 dones o més",208
2020,8,"Nou Barris",56,"Vallbona","4 dones o més",19
2020,9,"Sant Andreu",57,"la Trinitat Vella","4 dones o més",166
2020,9,"Sant Andreu",58,"Baró de Viver","4 dones o més",34
2020,9,"Sant Andreu",59,"el Bon Pastor","4 dones o més",147
2020,9,"Sant Andreu",60,"Sant Andreu","4 dones o més",383
