"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_quinquennal","Nombre"
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","45-49 anys",163
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","45-49 anys",133
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","45-49 anys",89
2020,6,"Gràcia",29,"el Coll","Home","45-49 anys",46
2020,6,"Gràcia",30,"la Salut","Home","45-49 anys",55
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","45-49 anys",313
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","45-49 anys",153
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","45-49 anys",112
2020,7,"Horta-Guinardó",34,"Can Baró","Home","45-49 anys",57
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","45-49 anys",190
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","45-49 anys",47
2020,7,"Horta-Guinardó",37,"el Carmel","Home","45-49 anys",149
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","45-49 anys",61
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","45-49 anys",29
2020,7,"Horta-Guinardó",40,"Montbau","Home","45-49 anys",24
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","45-49 anys",22
2020,7,"Horta-Guinardó",42,"la Clota","Home","45-49 anys",3
2020,7,"Horta-Guinardó",43,"Horta","Home","45-49 anys",141
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","45-49 anys",93
2020,8,"Nou Barris",45,"Porta","Home","45-49 anys",128
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","45-49 anys",77
2020,8,"Nou Barris",47,"Can Peguera","Home","45-49 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Home","45-49 anys",63
2020,8,"Nou Barris",49,"Canyelles","Home","45-49 anys",25
2020,8,"Nou Barris",50,"les Roquetes","Home","45-49 anys",73
2020,8,"Nou Barris",51,"Verdun","Home","45-49 anys",67
2020,8,"Nou Barris",52,"la Prosperitat","Home","45-49 anys",131
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","45-49 anys",40
2020,8,"Nou Barris",54,"Torre Baró","Home","45-49 anys",15
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","45-49 anys",38
2020,8,"Nou Barris",56,"Vallbona","Home","45-49 anys",11
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","45-49 anys",50
2020,9,"Sant Andreu",58,"Baró de Viver","Home","45-49 anys",18
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","45-49 anys",50
2020,9,"Sant Andreu",60,"Sant Andreu","Home","45-49 anys",295
2020,9,"Sant Andreu",61,"la Sagrera","Home","45-49 anys",113
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","45-49 anys",59
2020,9,"Sant Andreu",63,"Navas","Home","45-49 anys",92
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","45-49 anys",172
2020,10,"Sant Martí",65,"el Clot","Home","45-49 anys",116
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","45-49 anys",87
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","45-49 anys",44
2020,10,"Sant Martí",68,"el Poblenou","Home","45-49 anys",237
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","45-49 anys",95
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","45-49 anys",79
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","45-49 anys",117
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","45-49 anys",107
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","45-49 anys",105
2020,1,"Ciutat Vella",1,"el Raval","Home","50-54 anys",270
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","50-54 anys",108
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","50-54 anys",93
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","50-54 anys",169
2020,2,"Eixample",5,"el Fort Pienc","Home","50-54 anys",131
2020,2,"Eixample",6,"la Sagrada Família","Home","50-54 anys",212
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","50-54 anys",209
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","50-54 anys",210
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","50-54 anys",251
2020,2,"Eixample",10,"Sant Antoni","Home","50-54 anys",180
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","50-54 anys",232
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","50-54 anys",13
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","50-54 anys",140
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","50-54 anys",48
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","50-54 anys",74
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","50-54 anys",62
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","50-54 anys",96
2020,3,"Sants-Montjuïc",18,"Sants","Home","50-54 anys",181
2020,4,"Les Corts",19,"les Corts","Home","50-54 anys",157
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","50-54 anys",75
2020,4,"Les Corts",21,"Pedralbes","Home","50-54 anys",37
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","50-54 anys",25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","50-54 anys",94
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","50-54 anys",45
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","50-54 anys",82
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","50-54 anys",199
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","50-54 anys",111
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","50-54 anys",78
2020,6,"Gràcia",29,"el Coll","Home","50-54 anys",37
2020,6,"Gràcia",30,"la Salut","Home","50-54 anys",58
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","50-54 anys",255
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","50-54 anys",139
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","50-54 anys",116
2020,7,"Horta-Guinardó",34,"Can Baró","Home","50-54 anys",43
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","50-54 anys",186
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","50-54 anys",30
2020,7,"Horta-Guinardó",37,"el Carmel","Home","50-54 anys",152
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","50-54 anys",58
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","50-54 anys",40
2020,7,"Horta-Guinardó",40,"Montbau","Home","50-54 anys",28
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","50-54 anys",28
2020,7,"Horta-Guinardó",42,"la Clota","Home","50-54 anys",4
2020,7,"Horta-Guinardó",43,"Horta","Home","50-54 anys",111
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","50-54 anys",114
2020,8,"Nou Barris",45,"Porta","Home","50-54 anys",92
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","50-54 anys",65
2020,8,"Nou Barris",47,"Can Peguera","Home","50-54 anys",8
2020,8,"Nou Barris",48,"la Guineueta","Home","50-54 anys",55
2020,8,"Nou Barris",49,"Canyelles","Home","50-54 anys",14
2020,8,"Nou Barris",50,"les Roquetes","Home","50-54 anys",62
2020,8,"Nou Barris",51,"Verdun","Home","50-54 anys",69
2020,8,"Nou Barris",52,"la Prosperitat","Home","50-54 anys",109
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","50-54 anys",39
2020,8,"Nou Barris",54,"Torre Baró","Home","50-54 anys",15
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","50-54 anys",37
2020,8,"Nou Barris",56,"Vallbona","Home","50-54 anys",13
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","50-54 anys",38
2020,9,"Sant Andreu",58,"Baró de Viver","Home","50-54 anys",16
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","50-54 anys",62
2020,9,"Sant Andreu",60,"Sant Andreu","Home","50-54 anys",265
2020,9,"Sant Andreu",61,"la Sagrera","Home","50-54 anys",111
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","50-54 anys",81
2020,9,"Sant Andreu",63,"Navas","Home","50-54 anys",82
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","50-54 anys",145
2020,10,"Sant Martí",65,"el Clot","Home","50-54 anys",112
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","50-54 anys",65
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","50-54 anys",62
2020,10,"Sant Martí",68,"el Poblenou","Home","50-54 anys",196
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","50-54 anys",83
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","50-54 anys",78
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","50-54 anys",115
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","50-54 anys",100
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","50-54 anys",117
2020,1,"Ciutat Vella",1,"el Raval","Home","55-59 anys",235
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","55-59 anys",104
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","55-59 anys",76
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","55-59 anys",154
2020,2,"Eixample",5,"el Fort Pienc","Home","55-59 anys",117
2020,2,"Eixample",6,"la Sagrada Família","Home","55-59 anys",239
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","55-59 anys",198
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","55-59 anys",217
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","55-59 anys",238
2020,2,"Eixample",10,"Sant Antoni","Home","55-59 anys",187
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","55-59 anys",172
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","55-59 anys",12
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","55-59 anys",122
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","55-59 anys",42
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","55-59 anys",70
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","55-59 anys",84
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","55-59 anys",90
2020,3,"Sants-Montjuïc",18,"Sants","Home","55-59 anys",176
2020,4,"Les Corts",19,"les Corts","Home","55-59 anys",179
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","55-59 anys",59
2020,4,"Les Corts",21,"Pedralbes","Home","55-59 anys",31
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","55-59 anys",19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","55-59 anys",76
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","55-59 anys",45
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","55-59 anys",84
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","55-59 anys",197
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","55-59 anys",137
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","55-59 anys",84
2020,6,"Gràcia",29,"el Coll","Home","55-59 anys",38
2020,6,"Gràcia",30,"la Salut","Home","55-59 anys",48
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","55-59 anys",212
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","55-59 anys",129
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","55-59 anys",107
2020,7,"Horta-Guinardó",34,"Can Baró","Home","55-59 anys",43
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","55-59 anys",161
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","55-59 anys",38
2020,7,"Horta-Guinardó",37,"el Carmel","Home","55-59 anys",112
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","55-59 anys",55
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","55-59 anys",32
2020,7,"Horta-Guinardó",40,"Montbau","Home","55-59 anys",30
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","55-59 anys",21
2020,7,"Horta-Guinardó",42,"la Clota","Home","55-59 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","55-59 anys",112
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","55-59 anys",101
2020,8,"Nou Barris",45,"Porta","Home","55-59 anys",91
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","55-59 anys",88
2020,8,"Nou Barris",47,"Can Peguera","Home","55-59 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Home","55-59 anys",50
2020,8,"Nou Barris",49,"Canyelles","Home","55-59 anys",21
2020,8,"Nou Barris",50,"les Roquetes","Home","55-59 anys",64
2020,8,"Nou Barris",51,"Verdun","Home","55-59 anys",60
2020,8,"Nou Barris",52,"la Prosperitat","Home","55-59 anys",96
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","55-59 anys",39
2020,8,"Nou Barris",54,"Torre Baró","Home","55-59 anys",8
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","55-59 anys",38
2020,8,"Nou Barris",56,"Vallbona","Home","55-59 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","55-59 anys",49
2020,9,"Sant Andreu",58,"Baró de Viver","Home","55-59 anys",14
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","55-59 anys",54
2020,9,"Sant Andreu",60,"Sant Andreu","Home","55-59 anys",214
2020,9,"Sant Andreu",61,"la Sagrera","Home","55-59 anys",94
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","55-59 anys",80
2020,9,"Sant Andreu",63,"Navas","Home","55-59 anys",72
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","55-59 anys",160
2020,10,"Sant Martí",65,"el Clot","Home","55-59 anys",95
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","55-59 anys",64
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","55-59 anys",40
2020,10,"Sant Martí",68,"el Poblenou","Home","55-59 anys",138
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","55-59 anys",60
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","55-59 anys",80
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","55-59 anys",75
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","55-59 anys",103
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","55-59 anys",119
2020,1,"Ciutat Vella",1,"el Raval","Home","60-64 anys",187
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","60-64 anys",78
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","60-64 anys",74
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","60-64 anys",137
2020,2,"Eixample",5,"el Fort Pienc","Home","60-64 anys",107
2020,2,"Eixample",6,"la Sagrada Família","Home","60-64 anys",186
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","60-64 anys",179
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","60-64 anys",177
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","60-64 anys",201
2020,2,"Eixample",10,"Sant Antoni","Home","60-64 anys",132
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","60-64 anys",151
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","60-64 anys",11
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","60-64 anys",103
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","60-64 anys",28
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","60-64 anys",50
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","60-64 anys",74
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","60-64 anys",79
2020,3,"Sants-Montjuïc",18,"Sants","Home","60-64 anys",147
2020,4,"Les Corts",19,"les Corts","Home","60-64 anys",135
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","60-64 anys",64
2020,4,"Les Corts",21,"Pedralbes","Home","60-64 anys",33
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","60-64 anys",23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","60-64 anys",79
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","60-64 anys",41
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","60-64 anys",76
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","60-64 anys",166
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","60-64 anys",110
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","60-64 anys",71
2020,6,"Gràcia",29,"el Coll","Home","60-64 anys",21
2020,6,"Gràcia",30,"la Salut","Home","60-64 anys",44
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","60-64 anys",200
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","60-64 anys",123
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","60-64 anys",87
2020,7,"Horta-Guinardó",34,"Can Baró","Home","60-64 anys",32
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","60-64 anys",138
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","60-64 anys",35
2020,7,"Horta-Guinardó",37,"el Carmel","Home","60-64 anys",97
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","60-64 anys",55
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","60-64 anys",23
2020,7,"Horta-Guinardó",40,"Montbau","Home","60-64 anys",23
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","60-64 anys",17
2020,7,"Horta-Guinardó",42,"la Clota","Home","60-64 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","60-64 anys",91
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","60-64 anys",92
2020,8,"Nou Barris",45,"Porta","Home","60-64 anys",91
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","60-64 anys",73
2020,8,"Nou Barris",47,"Can Peguera","Home","60-64 anys",9
2020,8,"Nou Barris",48,"la Guineueta","Home","60-64 anys",44
2020,8,"Nou Barris",49,"Canyelles","Home","60-64 anys",24
2020,8,"Nou Barris",50,"les Roquetes","Home","60-64 anys",49
2020,8,"Nou Barris",51,"Verdun","Home","60-64 anys",49
2020,8,"Nou Barris",52,"la Prosperitat","Home","60-64 anys",90
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","60-64 anys",46
2020,8,"Nou Barris",54,"Torre Baró","Home","60-64 anys",11
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","60-64 anys",25
2020,8,"Nou Barris",56,"Vallbona","Home","60-64 anys",7
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","60-64 anys",27
2020,9,"Sant Andreu",58,"Baró de Viver","Home","60-64 anys",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","60-64 anys",37
2020,9,"Sant Andreu",60,"Sant Andreu","Home","60-64 anys",176
2020,9,"Sant Andreu",61,"la Sagrera","Home","60-64 anys",102
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","60-64 anys",60
2020,9,"Sant Andreu",63,"Navas","Home","60-64 anys",61
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","60-64 anys",134
2020,10,"Sant Martí",65,"el Clot","Home","60-64 anys",94
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","60-64 anys",47
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","60-64 anys",53
2020,10,"Sant Martí",68,"el Poblenou","Home","60-64 anys",115
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","60-64 anys",37
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","60-64 anys",91
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","60-64 anys",66
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","60-64 anys",88
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","60-64 anys",70
2020,1,"Ciutat Vella",1,"el Raval","Home","65-69 anys",164
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","65-69 anys",77
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","65-69 anys",64
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","65-69 anys",94
2020,2,"Eixample",5,"el Fort Pienc","Home","65-69 anys",114
2020,2,"Eixample",6,"la Sagrada Família","Home","65-69 anys",167
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","65-69 anys",155
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","65-69 anys",152
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","65-69 anys",201
2020,2,"Eixample",10,"Sant Antoni","Home","65-69 anys",148
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","65-69 anys",126
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","65-69 anys",9
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","65-69 anys",87
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","65-69 anys",33
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","65-69 anys",54
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","65-69 anys",51
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","65-69 anys",70
2020,3,"Sants-Montjuïc",18,"Sants","Home","65-69 anys",118
2020,4,"Les Corts",19,"les Corts","Home","65-69 anys",129
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","65-69 anys",72
2020,4,"Les Corts",21,"Pedralbes","Home","65-69 anys",36
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","65-69 anys",19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","65-69 anys",52
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","65-69 anys",34
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","65-69 anys",73
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","65-69 anys",143
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","65-69 anys",93
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","65-69 anys",48
2020,6,"Gràcia",29,"el Coll","Home","65-69 anys",14
2020,6,"Gràcia",30,"la Salut","Home","65-69 anys",33
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","65-69 anys",191
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","65-69 anys",122
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","65-69 anys",89
2020,7,"Horta-Guinardó",34,"Can Baró","Home","65-69 anys",17
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","65-69 anys",121
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","65-69 anys",27
2020,7,"Horta-Guinardó",37,"el Carmel","Home","65-69 anys",88
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","65-69 anys",18
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","65-69 anys",19
2020,7,"Horta-Guinardó",40,"Montbau","Home","65-69 anys",10
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","65-69 anys",11
2020,7,"Horta-Guinardó",42,"la Clota","Home","65-69 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Home","65-69 anys",77
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","65-69 anys",63
2020,8,"Nou Barris",45,"Porta","Home","65-69 anys",62
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","65-69 anys",42
2020,8,"Nou Barris",47,"Can Peguera","Home","65-69 anys",7
2020,8,"Nou Barris",48,"la Guineueta","Home","65-69 anys",35
2020,8,"Nou Barris",49,"Canyelles","Home","65-69 anys",29
2020,8,"Nou Barris",50,"les Roquetes","Home","65-69 anys",36
2020,8,"Nou Barris",51,"Verdun","Home","65-69 anys",37
2020,8,"Nou Barris",52,"la Prosperitat","Home","65-69 anys",78
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","65-69 anys",35
2020,8,"Nou Barris",54,"Torre Baró","Home","65-69 anys",16
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","65-69 anys",13
2020,8,"Nou Barris",56,"Vallbona","Home","65-69 anys",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","65-69 anys",25
2020,9,"Sant Andreu",58,"Baró de Viver","Home","65-69 anys",17
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","65-69 anys",24
2020,9,"Sant Andreu",60,"Sant Andreu","Home","65-69 anys",184
2020,9,"Sant Andreu",61,"la Sagrera","Home","65-69 anys",87
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","65-69 anys",37
2020,9,"Sant Andreu",63,"Navas","Home","65-69 anys",59
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","65-69 anys",112
2020,10,"Sant Martí",65,"el Clot","Home","65-69 anys",67
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","65-69 anys",55
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","65-69 anys",35
2020,10,"Sant Martí",68,"el Poblenou","Home","65-69 anys",97
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","65-69 anys",37
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","65-69 anys",73
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","65-69 anys",59
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","65-69 anys",72
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","65-69 anys",79
2020,1,"Ciutat Vella",1,"el Raval","Home","70-74 anys",154
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","70-74 anys",69
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","70-74 anys",44
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","70-74 anys",103
2020,2,"Eixample",5,"el Fort Pienc","Home","70-74 anys",93
2020,2,"Eixample",6,"la Sagrada Família","Home","70-74 anys",141
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","70-74 anys",176
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","70-74 anys",161
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","70-74 anys",187
2020,2,"Eixample",10,"Sant Antoni","Home","70-74 anys",125
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","70-74 anys",118
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","70-74 anys",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","70-74 anys",90
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","70-74 anys",26
