"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_Vehicles","Antiguitat","Nombre"
2019,"2","Eixample","5","el Fort Pienc","Motos","2 anys",198
2019,"2","Eixample","5","el Fort Pienc","Motos","3 anys",226
2019,"2","Eixample","5","el Fort Pienc","Motos","4 anys",191
2019,"2","Eixample","5","el Fort Pienc","Motos","5 anys",158
2019,"2","Eixample","5","el Fort Pienc","Motos","6 anys",138
2019,"2","Eixample","5","el Fort Pienc","Motos","7 anys",160
2019,"2","Eixample","5","el Fort Pienc","Motos","8 anys",158
2019,"2","Eixample","5","el Fort Pienc","Motos","9 anys",188
2019,"2","Eixample","5","el Fort Pienc","Motos","10 anys",179
2019,"2","Eixample","5","el Fort Pienc","Motos","D'11 a 20 anys",1339
2019,"2","Eixample","5","el Fort Pienc","Motos","Més de 20 anys",635
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","Menys d'un any d'antiguitat",15
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","1 any",15
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","2 anys",17
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","3 anys",13
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","4 anys",12
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","5 anys",6
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","6 anys",6
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","7 anys",9
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","8 anys",11
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","9 anys",23
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","10 anys",15
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","D'11 a 20 anys",664
2019,"2","Eixample","5","el Fort Pienc","Ciclomotors","Més de 20 anys",2
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","Menys d'un any d'antiguitat",26
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","1 any",28
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","2 anys",27
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","3 anys",44
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","4 anys",37
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","5 anys",23
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","6 anys",13
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","7 anys",18
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","8 anys",32
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","9 anys",33
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","10 anys",27
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","D'11 a 20 anys",260
2019,"2","Eixample","5","el Fort Pienc","Furgonetes","Més de 20 anys",140
2019,"2","Eixample","5","el Fort Pienc","Camions","Menys d'un any d'antiguitat",5
2019,"2","Eixample","5","el Fort Pienc","Camions","1 any",8
2019,"2","Eixample","5","el Fort Pienc","Camions","2 anys",15
2019,"2","Eixample","5","el Fort Pienc","Camions","3 anys",4
2019,"2","Eixample","5","el Fort Pienc","Camions","4 anys",3
2019,"2","Eixample","5","el Fort Pienc","Camions","5 anys",6
2019,"2","Eixample","5","el Fort Pienc","Camions","6 anys",2
2019,"2","Eixample","5","el Fort Pienc","Camions","7 anys",6
2019,"2","Eixample","5","el Fort Pienc","Camions","8 anys",5
2019,"2","Eixample","5","el Fort Pienc","Camions","9 anys",12
2019,"2","Eixample","5","el Fort Pienc","Camions","10 anys",11
2019,"2","Eixample","5","el Fort Pienc","Camions","D'11 a 20 anys",145
2019,"2","Eixample","5","el Fort Pienc","Camions","Més de 20 anys",44
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","Menys d'un any d'antiguitat",14
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","1 any",11
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","2 anys",17
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","3 anys",21
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","4 anys",9
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","5 anys",4
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","6 anys",11
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","7 anys",7
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","8 anys",12
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","9 anys",10
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","10 anys",9
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","D'11 a 20 anys",196
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","Més de 20 anys",56
2019,"2","Eixample","5","el Fort Pienc","Altres vehicles","No consta",1
2019,"2","Eixample","6","la Sagrada Família","Turismes","Menys d'un any d'antiguitat",655
2019,"2","Eixample","6","la Sagrada Família","Turismes","1 any",806
2019,"2","Eixample","6","la Sagrada Família","Turismes","2 anys",819
2019,"2","Eixample","6","la Sagrada Família","Turismes","3 anys",745
2019,"2","Eixample","6","la Sagrada Família","Turismes","4 anys",649
2019,"2","Eixample","6","la Sagrada Família","Turismes","5 anys",524
2019,"2","Eixample","6","la Sagrada Família","Turismes","6 anys",489
2019,"2","Eixample","6","la Sagrada Família","Turismes","7 anys",425
2019,"2","Eixample","6","la Sagrada Família","Turismes","8 anys",511
2019,"2","Eixample","6","la Sagrada Família","Turismes","9 anys",602
2019,"2","Eixample","6","la Sagrada Família","Turismes","10 anys",542
2019,"2","Eixample","6","la Sagrada Família","Turismes","D'11 a 20 anys",5612
2019,"2","Eixample","6","la Sagrada Família","Turismes","Més de 20 anys",1315
2019,"2","Eixample","6","la Sagrada Família","Turismes","No consta",1
2019,"2","Eixample","6","la Sagrada Família","Motos","Menys d'un any d'antiguitat",412
2019,"2","Eixample","6","la Sagrada Família","Motos","1 any",407
2019,"2","Eixample","6","la Sagrada Família","Motos","2 anys",379
2019,"2","Eixample","6","la Sagrada Família","Motos","3 anys",405
2019,"2","Eixample","6","la Sagrada Família","Motos","4 anys",331
2019,"2","Eixample","6","la Sagrada Família","Motos","5 anys",291
2019,"2","Eixample","6","la Sagrada Família","Motos","6 anys",240
2019,"2","Eixample","6","la Sagrada Família","Motos","7 anys",214
2019,"2","Eixample","6","la Sagrada Família","Motos","8 anys",275
2019,"2","Eixample","6","la Sagrada Família","Motos","9 anys",329
2019,"2","Eixample","6","la Sagrada Família","Motos","10 anys",259
2019,"2","Eixample","6","la Sagrada Família","Motos","D'11 a 20 anys",2103
2019,"2","Eixample","6","la Sagrada Família","Motos","Més de 20 anys",801
2019,"2","Eixample","6","la Sagrada Família","Motos","No consta",1
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","Menys d'un any d'antiguitat",23
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","1 any",15
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","2 anys",36
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","3 anys",18
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","4 anys",24
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","5 anys",22
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","6 anys",22
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","7 anys",23
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","8 anys",31
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","9 anys",41
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","10 anys",44
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","D'11 a 20 anys",1038
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","Més de 20 anys",3
2019,"2","Eixample","6","la Sagrada Família","Ciclomotors","No consta",1
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","Menys d'un any d'antiguitat",30
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","1 any",42
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","2 anys",35
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","3 anys",29
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","4 anys",31
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","5 anys",51
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","6 anys",40
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","7 anys",24
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","8 anys",46
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","9 anys",38
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","10 anys",20
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","D'11 a 20 anys",436
2019,"2","Eixample","6","la Sagrada Família","Furgonetes","Més de 20 anys",181
2019,"2","Eixample","6","la Sagrada Família","Camions","Menys d'un any d'antiguitat",10
2019,"2","Eixample","6","la Sagrada Família","Camions","1 any",8
2019,"2","Eixample","6","la Sagrada Família","Camions","2 anys",9
2019,"2","Eixample","6","la Sagrada Família","Camions","3 anys",5
2019,"2","Eixample","6","la Sagrada Família","Camions","4 anys",3
2019,"2","Eixample","6","la Sagrada Família","Camions","5 anys",5
2019,"2","Eixample","6","la Sagrada Família","Camions","6 anys",15
2019,"2","Eixample","6","la Sagrada Família","Camions","7 anys",7
2019,"2","Eixample","6","la Sagrada Família","Camions","8 anys",5
2019,"2","Eixample","6","la Sagrada Família","Camions","9 anys",15
2019,"2","Eixample","6","la Sagrada Família","Camions","10 anys",13
2019,"2","Eixample","6","la Sagrada Família","Camions","D'11 a 20 anys",171
2019,"2","Eixample","6","la Sagrada Família","Camions","Més de 20 anys",60
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","Menys d'un any d'antiguitat",15
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","1 any",21
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","2 anys",22
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","3 anys",21
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","4 anys",11
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","5 anys",20
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","6 anys",45
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","7 anys",7
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","8 anys",6
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","9 anys",7
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","10 anys",8
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","D'11 a 20 anys",182
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","Més de 20 anys",80
2019,"2","Eixample","6","la Sagrada Família","Altres vehicles","No consta",3
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","Menys d'un any d'antiguitat",762
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","1 any",1007
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","2 anys",1098
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","3 anys",990
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","4 anys",844
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","5 anys",683
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","6 anys",633
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","7 anys",571
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","8 anys",617
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","9 anys",692
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","10 anys",598
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","D'11 a 20 anys",6257
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","Més de 20 anys",1861
2019,"2","Eixample","7","la Dreta de l'Eixample","Turismes","No consta",2
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","Menys d'un any d'antiguitat",444
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","1 any",470
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","2 anys",421
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","3 anys",446
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","4 anys",386
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","5 anys",340
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","6 anys",287
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","7 anys",260
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","8 anys",302
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","9 anys",362
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","10 anys",299
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","D'11 a 20 anys",2650
2019,"2","Eixample","7","la Dreta de l'Eixample","Motos","Més de 20 anys",1495
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","Menys d'un any d'antiguitat",32
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","1 any",23
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","2 anys",21
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","3 anys",17
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","4 anys",22
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","5 anys",14
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","6 anys",16
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","7 anys",31
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","8 anys",22
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","9 anys",31
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","10 anys",47
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","D'11 a 20 anys",1010
2019,"2","Eixample","7","la Dreta de l'Eixample","Ciclomotors","Més de 20 anys",10
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","Menys d'un any d'antiguitat",64
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","1 any",74
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","2 anys",72
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","3 anys",80
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","4 anys",74
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","5 anys",65
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","6 anys",69
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","7 anys",55
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","8 anys",70
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","9 anys",62
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","10 anys",67
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","D'11 a 20 anys",706
2019,"2","Eixample","7","la Dreta de l'Eixample","Furgonetes","Més de 20 anys",290
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","Menys d'un any d'antiguitat",37
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","1 any",26
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","2 anys",24
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","3 anys",22
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","4 anys",17
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","5 anys",25
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","6 anys",42
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","7 anys",25
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","8 anys",23
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","9 anys",44
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","10 anys",43
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","D'11 a 20 anys",576
2019,"2","Eixample","7","la Dreta de l'Eixample","Camions","Més de 20 anys",178
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","Menys d'un any d'antiguitat",97
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","1 any",91
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","2 anys",85
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","3 anys",66
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","4 anys",63
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","5 anys",40
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","6 anys",26
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","7 anys",17
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","8 anys",39
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","9 anys",30
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","10 anys",41
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","D'11 a 20 anys",677
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","Més de 20 anys",208
2019,"2","Eixample","7","la Dreta de l'Eixample","Altres vehicles","No consta",17
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","Menys d'un any d'antiguitat",704
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","1 any",742
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","2 anys",764
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","3 anys",698
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","4 anys",682
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","5 anys",521
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","6 anys",462
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","7 anys",417
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","8 anys",451
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","9 anys",500
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","10 anys",469
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","D'11 a 20 anys",4785
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Turismes","Més de 20 anys",1430
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","Menys d'un any d'antiguitat",504
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","1 any",437
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","2 anys",401
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","3 anys",375
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","4 anys",380
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","5 anys",324
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","6 anys",269
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","7 anys",248
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","8 anys",244
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","9 anys",347
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","10 anys",269
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","D'11 a 20 anys",2284
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","Més de 20 anys",1263
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Motos","No consta",3
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","Menys d'un any d'antiguitat",24
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","1 any",25
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","2 anys",22
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","3 anys",14
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","4 anys",15
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","5 anys",21
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","6 anys",17
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","7 anys",21
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Ciclomotors","8 anys",20
