"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400171522,"Punt de Recollida d'Arbres a la Plaça de Maragall","#","Pl","Maragall",1,1,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.419725,2.1805849999999998,431524.64,4585676.2069999995,431616.581,4585877.175,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400171522,"Punt de Recollida d'Arbres a la Plaça de Maragall","#","Pl","Maragall",1,1,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.419725,2.1805849999999998,431524.64,4585676.2069999995,431616.581,4585877.175,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400171525,"Punt de Recollida d'Arbres a la Plaça de Sants - Galileu","#","Pl","Sants",1,1,18,"Sants",3,"Sants-Montjuïc",8028,19,"BARCELONA",41.375675,2.134718,427642.849,4580823.046,427734.756,4581023.968,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400171525,"Punt de Recollida d'Arbres a la Plaça de Sants - Galileu","#","Pl","Sants",1,1,18,"Sants",3,"Sants-Montjuïc",8028,19,"BARCELONA",41.375675,2.134718,427642.849,4580823.046,427734.756,4581023.968,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400171527,"Punt de Recollida d'Arbres a Vilardell - Moianès","#","C","Vilardell",30,30,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.374522999999996,2.143227,428353.154,4580688.095,428445.06799999997,4580889.016,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400171527,"Punt de Recollida d'Arbres a Vilardell - Moianès","#","C","Vilardell",30,30,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.374522999999996,2.143227,428353.154,4580688.095,428445.06799999997,4580889.016,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173761,"Punt de Recollida d'Arbres als Jardins de Montserrat","#","C","Rocafort",226,226,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.385312,2.145518,428556.58200000005,4581883.984,428648.49700000003,4582084.916,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173761,"Punt de Recollida d'Arbres als Jardins de Montserrat","#","C","Rocafort",226,226,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.385312,2.145518,428556.58200000005,4581883.984,428648.49700000003,4582084.916,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173769,"Punt de Recollida d'Arbres al  Parc de la Ciutadella i Zoo-Passeig Picasso-Marquès d'Argentera","#","Pg","Picasso",46,46,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.385628999999994,2.185458,431896.29,4581887.068,431988.23600000003,4582088.001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173769,"Punt de Recollida d'Arbres al  Parc de la Ciutadella i Zoo-Passeig Picasso-Marquès d'Argentera","#","Pg","Picasso",46,46,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.385628999999994,2.185458,431896.29,4581887.068,431988.23600000003,4582088.001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173772,"Punt de Recollida d'Arbres al Parc de la Ciutadella i Zoo-Wellington-Pujades","#","Pg","Pujades",20,20,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8018,19,"BARCELONA",41.389693,2.1849220000000003,431855.69700000004,4582338.587,431947.643,4582539.525,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173772,"Punt de Recollida d'Arbres al Parc de la Ciutadella i Zoo-Wellington-Pujades","#","Pg","Pujades",20,20,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8018,19,"BARCELONA",41.389693,2.1849220000000003,431855.69700000004,4582338.587,431947.643,4582539.525,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173774,"Punt de Recollida d'Arbres als Jardins de Sant Pau del Camp","#","C","Sant Pau",99,99,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.3765,2.169322,430537.474,4580886.374,430629.408,4581087.298,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173774,"Punt de Recollida d'Arbres als Jardins de Sant Pau del Camp","#","C","Sant Pau",99,99,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.3765,2.169322,430537.474,4580886.374,430629.408,4581087.298,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173775,"Punt de Recollida d'Arbres a l'Avinguda Mistral-Entença","#","Av","Mistral",64,64,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.375944,2.153522,429215.624,4580837.443,429307.54600000003,4581038.366,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173775,"Punt de Recollida d'Arbres a l'Avinguda Mistral-Entença","#","Av","Mistral",64,64,10,"Sant Antoni",2,"Eixample",8015,19,"BARCELONA",41.375944,2.153522,429215.624,4580837.443,429307.54600000003,4581038.366,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173783,"Punt de Recollida d'Arbres a Via Augusta - Luis Antúnez","#","Via","Augusta",40,40,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.398032,2.153955,429275.729,4583289.252,429367.65,4583490.198,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173783,"Punt de Recollida d'Arbres a Via Augusta - Luis Antúnez","#","Via","Augusta",40,40,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.398032,2.153955,429275.729,4583289.252,429367.65,4583490.198,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173784,"Punt  de Recollida d'Arbres a Enric Granados-Avinguda Diagonal-París","#","C","Enric Granados",126,126,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8008,19,"BARCELONA",41.394663,2.1536939999999998,429250.256,4582915.438,429342.177,4583116.38,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173784,"Punt  de Recollida d'Arbres a Enric Granados-Avinguda Diagonal-París","#","C","Enric Granados",126,126,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8008,19,"BARCELONA",41.394663,2.1536939999999998,429250.256,4582915.438,429342.177,4583116.38,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173785,"Punt de Recollida d'Arbres al Passeig de Sant Joan - Travessera de Gràcia","#","Pg","Sant Joan",203,203,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8037,19,"BARCELONA",41.4042,2.162839,430025.06899999996,4583966.815,430116.99700000003,4584167.767,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173785,"Punt de Recollida d'Arbres al Passeig de Sant Joan - Travessera de Gràcia","#","Pg","Sant Joan",203,203,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8037,19,"BARCELONA",41.4042,2.162839,430025.06899999996,4583966.815,430116.99700000003,4584167.767,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173790,"Punt de Recollida d'Arbres al Passeig del Born","#","Pg","Born",15,15,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.384617999999996,2.18256,431652.94399999996,4581777.039,431744.888,4581977.971,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173790,"Punt de Recollida d'Arbres al Passeig del Born","#","Pg","Born",15,15,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.384617999999996,2.18256,431652.94399999996,4581777.039,431744.888,4581977.971,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173791,"Punt de Recollida d'Arbres Avinguda Rio de Janeiro - Pintor Alsamora","#","Av","Rio de Janeiro",54,54,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.435462,2.180119,431502.29,4587423.66,431594.231,4587624.645,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173791,"Punt de Recollida d'Arbres Avinguda Rio de Janeiro - Pintor Alsamora","#","Av","Rio de Janeiro",54,54,45,"Porta",8,"Nou Barris",8016,19,"BARCELONA",41.435462,2.180119,431502.29,4587423.66,431594.231,4587624.645,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173794,"Punt de Recollida d'Arbres a l'Avinguda Francesc Cambó","#","Av","Francesc Cambó",14,14,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.386018,2.177756,431252.74299999996,4581936.3319999995,431344.68299999996,4582137.266,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173794,"Punt de Recollida d'Arbres a l'Avinguda Francesc Cambó","#","Av","Francesc Cambó",14,14,4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,19,"BARCELONA",41.386018,2.177756,431252.74299999996,4581936.3319999995,431344.68299999996,4582137.266,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173795,"Punt de Recollida d'Arbres a la Plaça Emili Vendrell","#","Pl","Emili Vendrell",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.381245,2.16689,430339.117,4581415.135,430431.049,4581616.063999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173795,"Punt de Recollida d'Arbres a la Plaça Emili Vendrell","#","Pl","Emili Vendrell",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.381245,2.16689,430339.117,4581415.135,430431.049,4581616.063999999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173797,"Punt de Recollida d'Arbres a la Plaça Castella","#","Pl","Castella",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.384809999999995,2.1661259999999998,430279.083,4581811.529,430371.01399999997,4582012.461,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173797,"Punt de Recollida d'Arbres a la Plaça Castella","#","Pl","Castella",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.384809999999995,2.1661259999999998,430279.083,4581811.529,430371.01399999997,4582012.461,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173798,"Punt de Recollida d'Arbres a la Plaça Gal·la Placídia - Travessera de Gràcia","#","Pl","Gal·la Placídia",2,2,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.398921,2.153695,429255.025,4583388.188,429346.946,4583589.135,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173798,"Punt de Recollida d'Arbres a la Plaça Gal·la Placídia - Travessera de Gràcia","#","Pl","Gal·la Placídia",2,2,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.398921,2.153695,429255.025,4583388.188,429346.946,4583589.135,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173800,"Punt de Recollida d'Arbres a la Plaça Lesseps - Parròquia dels Josepets","#","Rda","General Mitre",263,263,27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",8023,19,"BARCELONA",41.406465000000004,2.148747,428849.593,4584229.718,428941.51,4584430.672,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173800,"Punt de Recollida d'Arbres a la Plaça Lesseps - Parròquia dels Josepets","#","Rda","General Mitre",263,263,27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",8023,19,"BARCELONA",41.406465000000004,2.148747,428849.593,4584229.718,428941.51,4584430.672,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173801,"Punt de Recollida d'Arbres a la Plaça Cucurulla","#","Pl","Cucurulla",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384063,2.174204,430953.658,4581722.103,431045.595,4581923.035,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173801,"Punt de Recollida d'Arbres a la Plaça Cucurulla","#","Pl","Cucurulla",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384063,2.174204,430953.658,4581722.103,431045.595,4581923.035,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173805,"Punt de Recollida d'Arbres a la Plaça Carles Pi i Sunyer","#","Pl","Carles Pi i Sunyer",8,8,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.385244,2.1739919999999997,430937.201,4581853.355,431029.138,4582054.288,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173805,"Punt de Recollida d'Arbres a la Plaça Carles Pi i Sunyer","#","Pl","Carles Pi i Sunyer",8,8,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.385244,2.1739919999999997,430937.201,4581853.355,431029.138,4582054.288,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173806,"Punt de Recollida d'Arbres a la Plaça Sanllehy","#","Pl","Sanllehy",1,1,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.413594,2.1607529999999997,429860.73600000003,4585011.339,429952.662,4585212.301,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173806,"Punt de Recollida d'Arbres a la Plaça Sanllehy","#","Pl","Sanllehy",1,1,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.413594,2.1607529999999997,429860.73600000003,4585011.339,429952.662,4585212.301,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173807,"Punt de Recollida d'Arbres a la Plaça Pes de la Palla","#","Pl","Pes de la Palla",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.38171,2.163869,430087.064,4581469.14,430178.99299999996,4581670.069,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173807,"Punt de Recollida d'Arbres a la Plaça Pes de la Palla","#","Pl","Pes de la Palla",1,1,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.38171,2.163869,430087.064,4581469.14,430178.99299999996,4581670.069,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173809,"Punt de Recollida d'Arbres al Parc Güell - Olot","#","C","Olot",7,7,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.413509000000005,2.153135,429224.028,4585008.12,429315.948,4585209.0819999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173809,"Punt de Recollida d'Arbres al Parc Güell - Olot","#","C","Olot",7,7,30,"la Salut",6,"Gràcia",8024,19,"BARCELONA",41.413509000000005,2.153135,429224.028,4585008.12,429315.948,4585209.0819999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173855,"Punt de Recollida d'Arbres a la Plaça Catalunya-Avinguda Portal de l'Àngel","#","Pl","Catalunya",22,22,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.385943,2.1707419999999997,430666.242,4581933.58,430758.177,4582134.5139999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173855,"Punt de Recollida d'Arbres a la Plaça Catalunya-Avinguda Portal de l'Àngel","#","Pl","Catalunya",22,22,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.385943,2.1707419999999997,430666.242,4581933.58,430758.177,4582134.5139999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173857,"Punt de Recollida d'Arbres a la Plaça Alfonso Comín","#","Pl","Alfonso Comín",1,1,28,"Vallcarca i els Penitents",6,"Gràcia",8023,19,"BARCELONA",41.414217,2.138101,427968.31799999997,4585099.1110000005,428060.227,4585300.073,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173857,"Punt de Recollida d'Arbres a la Plaça Alfonso Comín","#","Pl","Alfonso Comín",1,1,28,"Vallcarca i els Penitents",6,"Gràcia",8023,19,"BARCELONA",41.414217,2.138101,427968.31799999997,4585099.1110000005,428060.227,4585300.073,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173867,"Punt de Recollida d'Arbres a Pi i Margall - Ca l'Alegre de Dalt","#","C","Pi i Margall",21,21,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8024,19,"BARCELONA",41.406856,2.163163,430054.99799999996,4584261.339,430146.92600000004,4584462.294,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173867,"Punt de Recollida d'Arbres a Pi i Margall - Ca l'Alegre de Dalt","#","C","Pi i Margall",21,21,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8024,19,"BARCELONA",41.406856,2.163163,430054.99799999996,4584261.339,430146.92600000004,4584462.294,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173874,"Punt de Recollida d'Arbres a la Plaça Ramon Berenguer el Gran","#","Pl","Ramon Berenguer el Gran",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384265,2.178035,431274.20399999997,4581741.438999999,431366.144,4581942.371,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173874,"Punt de Recollida d'Arbres a la Plaça Ramon Berenguer el Gran","#","Pl","Ramon Berenguer el Gran",1,1,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.384265,2.178035,431274.20399999997,4581741.438999999,431366.144,4581942.371,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173875,"Punt de Recollida d'Arbres a la Plaça dels Àngels - MACBA","#","Pl","Àngels",6,6,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.382706,2.167765,430413.874,4581576.572,430505.80600000004,4581777.502,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173875,"Punt de Recollida d'Arbres a la Plaça dels Àngels - MACBA","#","Pl","Àngels",6,6,1,"el Raval",1,"Ciutat Vella",8001,19,"BARCELONA",41.382706,2.167765,430413.874,4581576.572,430505.80600000004,4581777.502,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173876,"Punt de Recollida d'Arbres a la Plaça Poeta Boscà","#","Pl","Poeta Boscà",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.37993,2.189409,432220.695,4581251.2930000005,432312.644,4581452.221,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173876,"Punt de Recollida d'Arbres a la Plaça Poeta Boscà","#","Pl","Poeta Boscà",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.37993,2.189409,432220.695,4581251.2930000005,432312.644,4581452.221,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173877,"Punt de Recollida d'Arbres a la Plaça Pau Vila","#","Pl","Pau Vila",1,1,3,"la Barceloneta",1,"Ciutat Vella",8039,19,"BARCELONA",41.381139000000005,2.1857900000000003,431919.41,4581388.283,432011.356,4581589.212,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173877,"Punt de Recollida d'Arbres a la Plaça Pau Vila","#","Pl","Pau Vila",1,1,3,"la Barceloneta",1,"Ciutat Vella",8039,19,"BARCELONA",41.381139000000005,2.1857900000000003,431919.41,4581388.283,432011.356,4581589.212,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173878,"Punt de Recollida d'Arbres als Jardins de la Sedeta","#","C","Sicília",321,321,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.405576,2.167696,430432.448,4584115.6389999995,430524.38,4584316.593,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173878,"Punt de Recollida d'Arbres als Jardins de la Sedeta","#","C","Sicília",321,321,32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8025,19,"BARCELONA",41.405576,2.167696,430432.448,4584115.6389999995,430524.38,4584316.593,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173879,"Punt de Recollida d'Arbres al C. Pepe Rubianes-Passeig Marítim de la Barceloneta","#","C","Pepe Rubianes",34,34,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.378638,2.191227,432371.407,4581106.36,432463.35799999995,4581307.286,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173879,"Punt de Recollida d'Arbres al C. Pepe Rubianes-Passeig Marítim de la Barceloneta","#","C","Pepe Rubianes",34,34,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.378638,2.191227,432371.407,4581106.36,432463.35799999995,4581307.286,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173880,"Punt de Recollida d'Arbres a la Plaça Trilla","#","Pl","Trilla",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.403502,2.152368,429149.024,4583897.7930000005,429240.94399999996,4584098.744,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173880,"Punt de Recollida d'Arbres a la Plaça Trilla","#","Pl","Trilla",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.403502,2.152368,429149.024,4583897.7930000005,429240.94399999996,4584098.744,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173881,"Punt de Recollida d'Arbres a la Plaça del Nord","#","Pl","Nord",1,1,31,"la Vila de Gràcia",6,"Gràcia",8024,19,"BARCELONA",41.406763,2.155507,429414.939,4584257.279,429506.86100000003,4584458.234,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173881,"Punt de Recollida d'Arbres a la Plaça del Nord","#","Pl","Nord",1,1,31,"la Vila de Gràcia",6,"Gràcia",8024,19,"BARCELONA",41.406763,2.155507,429414.939,4584257.279,429506.86100000003,4584458.234,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173882,"Punt de Recollida d'Arbres a la Plaça del Mar-Passeig de Joan de Borbó Comte de Barcelona","#","Pl","Mar",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.375316999999995,2.1895290000000003,432225.99100000004,4580739.066000001,432317.94,4580939.989,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173882,"Punt de Recollida d'Arbres a la Plaça del Mar-Passeig de Joan de Borbó Comte de Barcelona","#","Pl","Mar",1,1,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.375316999999995,2.1895290000000003,432225.99100000004,4580739.066000001,432317.94,4580939.989,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173884,"Punt de Recollida d'Arbres al Parc de Joan Miró-Aragó-Vilamarí","#","C","Aragó",24,24,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.380268,2.149237,428861.974,4581320.973,428953.89200000005,4581521.9,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173884,"Punt de Recollida d'Arbres al Parc de Joan Miró-Aragó-Vilamarí","#","C","Aragó",24,24,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.380268,2.149237,428861.974,4581320.973,428953.89200000005,4581521.9,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400173887,"Punt de Recollida d'Arbres als Jardins de Salvador Espriu - Avinguda Diagonal - Gran de Gràcia","#","Av","Diagonal",448,448,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.396583,2.158651,429666.80100000004,4583124.512,429758.726,4583325.456,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400173887,"Punt de Recollida d'Arbres als Jardins de Salvador Espriu - Avinguda Diagonal - Gran de Gràcia","#","Av","Diagonal",448,448,31,"la Vila de Gràcia",6,"Gràcia",8006,19,"BARCELONA",41.396583,2.158651,429666.80100000004,4583124.512,429758.726,4583325.456,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
