"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Nacionalitat_propietari","Nombre"
2019,"8","Nou Barris","49","Canyelles","60","Motos","Nacionalitat espanyola",117
2019,"8","Nou Barris","49","Canyelles","60","Motos","Altres nacionalitats",2
2019,"8","Nou Barris","49","Canyelles","61","Turismes","Nacionalitat espanyola",552
2019,"8","Nou Barris","49","Canyelles","61","Turismes","Altres nacionalitats",14
2019,"8","Nou Barris","49","Canyelles","61","Motos","Nacionalitat espanyola",154
2019,"8","Nou Barris","49","Canyelles","61","Motos","Altres nacionalitats",4
2019,"8","Nou Barris","49","Canyelles","62","Turismes","Nacionalitat espanyola",468
2019,"8","Nou Barris","49","Canyelles","62","Turismes","Altres nacionalitats",8
2019,"8","Nou Barris","49","Canyelles","62","Motos","Nacionalitat espanyola",118
2019,"8","Nou Barris","49","Canyelles","62","Motos","Altres nacionalitats",3
2019,"8","Nou Barris","49","Canyelles","63","Turismes","Nacionalitat espanyola",477
2019,"8","Nou Barris","49","Canyelles","63","Turismes","Altres nacionalitats",6
2019,"8","Nou Barris","49","Canyelles","63","Motos","Nacionalitat espanyola",110
2019,"8","Nou Barris","49","Canyelles","63","Motos","Altres nacionalitats",1
2019,"8","Nou Barris","49","Canyelles","64","Turismes","Nacionalitat espanyola",585
2019,"8","Nou Barris","49","Canyelles","64","Turismes","Altres nacionalitats",19
2019,"8","Nou Barris","49","Canyelles","64","Motos","Nacionalitat espanyola",177
2019,"8","Nou Barris","49","Canyelles","64","Motos","Altres nacionalitats",5
2019,"8","Nou Barris","50","les Roquetes","65","Turismes","Nacionalitat espanyola",454
2019,"8","Nou Barris","50","les Roquetes","65","Turismes","Altres nacionalitats",32
2019,"8","Nou Barris","50","les Roquetes","65","Motos","Nacionalitat espanyola",149
2019,"8","Nou Barris","50","les Roquetes","65","Motos","Altres nacionalitats",11
2019,"8","Nou Barris","50","les Roquetes","66","Turismes","Nacionalitat espanyola",402
2019,"8","Nou Barris","50","les Roquetes","66","Turismes","Altres nacionalitats",72
2019,"8","Nou Barris","50","les Roquetes","66","Motos","Nacionalitat espanyola",115
2019,"8","Nou Barris","50","les Roquetes","66","Motos","Altres nacionalitats",13
2019,"8","Nou Barris","50","les Roquetes","67","Turismes","Nacionalitat espanyola",492
2019,"8","Nou Barris","50","les Roquetes","67","Turismes","Altres nacionalitats",79
2019,"8","Nou Barris","50","les Roquetes","67","Motos","Nacionalitat espanyola",149
2019,"8","Nou Barris","50","les Roquetes","67","Motos","Altres nacionalitats",6
2019,"8","Nou Barris","50","les Roquetes","68","Turismes","Nacionalitat espanyola",428
2019,"8","Nou Barris","50","les Roquetes","68","Turismes","Altres nacionalitats",58
2019,"8","Nou Barris","50","les Roquetes","68","Motos","Nacionalitat espanyola",132
2019,"8","Nou Barris","50","les Roquetes","68","Motos","Altres nacionalitats",13
2019,"8","Nou Barris","50","les Roquetes","69","Turismes","Nacionalitat espanyola",367
2019,"8","Nou Barris","50","les Roquetes","69","Turismes","Altres nacionalitats",63
2019,"8","Nou Barris","50","les Roquetes","69","Motos","Nacionalitat espanyola",101
2019,"8","Nou Barris","50","les Roquetes","69","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","50","les Roquetes","70","Turismes","Nacionalitat espanyola",335
2019,"8","Nou Barris","50","les Roquetes","70","Turismes","Altres nacionalitats",44
2019,"8","Nou Barris","50","les Roquetes","70","Motos","Nacionalitat espanyola",115
2019,"8","Nou Barris","50","les Roquetes","70","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","50","les Roquetes","71","Turismes","Nacionalitat espanyola",429
2019,"8","Nou Barris","50","les Roquetes","71","Turismes","Altres nacionalitats",51
2019,"8","Nou Barris","50","les Roquetes","71","Motos","Nacionalitat espanyola",121
2019,"8","Nou Barris","50","les Roquetes","71","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","50","les Roquetes","72","Turismes","Nacionalitat espanyola",353
2019,"8","Nou Barris","50","les Roquetes","72","Turismes","Altres nacionalitats",57
2019,"8","Nou Barris","50","les Roquetes","72","Motos","Nacionalitat espanyola",79
2019,"8","Nou Barris","50","les Roquetes","72","Motos","Altres nacionalitats",13
2019,"8","Nou Barris","50","les Roquetes","73","Turismes","Nacionalitat espanyola",316
2019,"8","Nou Barris","50","les Roquetes","73","Turismes","Altres nacionalitats",82
2019,"8","Nou Barris","50","les Roquetes","73","Motos","Nacionalitat espanyola",102
2019,"8","Nou Barris","50","les Roquetes","73","Motos","Altres nacionalitats",17
2019,"8","Nou Barris","50","les Roquetes","74","Turismes","Nacionalitat espanyola",326
2019,"8","Nou Barris","50","les Roquetes","74","Turismes","Altres nacionalitats",61
2019,"8","Nou Barris","50","les Roquetes","74","Motos","Nacionalitat espanyola",100
2019,"8","Nou Barris","50","les Roquetes","74","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","51","Verdun","75","Turismes","Nacionalitat espanyola",468
2019,"8","Nou Barris","51","Verdun","75","Turismes","Altres nacionalitats",30
2019,"8","Nou Barris","51","Verdun","75","Motos","Nacionalitat espanyola",120
2019,"8","Nou Barris","51","Verdun","75","Motos","Altres nacionalitats",10
2019,"8","Nou Barris","51","Verdun","76","Turismes","Nacionalitat espanyola",408
2019,"8","Nou Barris","51","Verdun","76","Turismes","Altres nacionalitats",34
2019,"8","Nou Barris","51","Verdun","76","Motos","Nacionalitat espanyola",111
2019,"8","Nou Barris","51","Verdun","76","Motos","Altres nacionalitats",13
2019,"8","Nou Barris","51","Verdun","77","Turismes","Nacionalitat espanyola",316
2019,"8","Nou Barris","51","Verdun","77","Turismes","Altres nacionalitats",17
2019,"8","Nou Barris","51","Verdun","77","Motos","Nacionalitat espanyola",96
2019,"8","Nou Barris","51","Verdun","77","Motos","Altres nacionalitats",4
2019,"8","Nou Barris","51","Verdun","78","Turismes","Nacionalitat espanyola",308
2019,"8","Nou Barris","51","Verdun","78","Turismes","Altres nacionalitats",47
2019,"8","Nou Barris","51","Verdun","78","Motos","Nacionalitat espanyola",101
2019,"8","Nou Barris","51","Verdun","78","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","51","Verdun","79","Turismes","Nacionalitat espanyola",298
2019,"8","Nou Barris","51","Verdun","79","Turismes","Altres nacionalitats",49
2019,"8","Nou Barris","51","Verdun","79","Motos","Nacionalitat espanyola",88
2019,"8","Nou Barris","51","Verdun","79","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","51","Verdun","80","Turismes","Nacionalitat espanyola",401
2019,"8","Nou Barris","51","Verdun","80","Turismes","Altres nacionalitats",27
2019,"8","Nou Barris","51","Verdun","80","Motos","Nacionalitat espanyola",127
2019,"8","Nou Barris","51","Verdun","80","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","51","Verdun","81","Turismes","Nacionalitat espanyola",303
2019,"8","Nou Barris","51","Verdun","81","Turismes","Altres nacionalitats",40
2019,"8","Nou Barris","51","Verdun","81","Motos","Nacionalitat espanyola",98
2019,"8","Nou Barris","51","Verdun","81","Motos","Altres nacionalitats",9
2019,"8","Nou Barris","51","Verdun","82","Turismes","Nacionalitat espanyola",390
2019,"8","Nou Barris","51","Verdun","82","Turismes","Altres nacionalitats",45
2019,"8","Nou Barris","51","Verdun","82","Motos","Nacionalitat espanyola",132
2019,"8","Nou Barris","51","Verdun","82","Motos","Altres nacionalitats",15
2019,"8","Nou Barris","52","la Prosperitat","83","Turismes","Nacionalitat espanyola",281
2019,"8","Nou Barris","52","la Prosperitat","83","Turismes","Altres nacionalitats",38
2019,"8","Nou Barris","52","la Prosperitat","83","Motos","Nacionalitat espanyola",87
2019,"8","Nou Barris","52","la Prosperitat","83","Motos","Altres nacionalitats",11
2019,"8","Nou Barris","52","la Prosperitat","84","Turismes","Nacionalitat espanyola",305
2019,"8","Nou Barris","52","la Prosperitat","84","Turismes","Altres nacionalitats",18
2019,"8","Nou Barris","52","la Prosperitat","84","Motos","Nacionalitat espanyola",93
2019,"8","Nou Barris","52","la Prosperitat","84","Motos","Altres nacionalitats",9
2019,"8","Nou Barris","52","la Prosperitat","85","Turismes","Nacionalitat espanyola",361
2019,"8","Nou Barris","52","la Prosperitat","85","Turismes","Altres nacionalitats",56
2019,"8","Nou Barris","52","la Prosperitat","85","Motos","Nacionalitat espanyola",124
2019,"8","Nou Barris","52","la Prosperitat","85","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","52","la Prosperitat","86","Turismes","Nacionalitat espanyola",433
2019,"8","Nou Barris","52","la Prosperitat","86","Turismes","Altres nacionalitats",28
2019,"8","Nou Barris","52","la Prosperitat","86","Motos","Nacionalitat espanyola",139
2019,"8","Nou Barris","52","la Prosperitat","86","Motos","Altres nacionalitats",5
2019,"8","Nou Barris","52","la Prosperitat","87","Turismes","Nacionalitat espanyola",342
2019,"8","Nou Barris","52","la Prosperitat","87","Turismes","Altres nacionalitats",18
2019,"8","Nou Barris","52","la Prosperitat","87","Motos","Nacionalitat espanyola",90
2019,"8","Nou Barris","52","la Prosperitat","87","Motos","Altres nacionalitats",2
2019,"8","Nou Barris","52","la Prosperitat","88","Turismes","Nacionalitat espanyola",280
2019,"8","Nou Barris","52","la Prosperitat","88","Turismes","Altres nacionalitats",23
2019,"8","Nou Barris","52","la Prosperitat","88","Motos","Nacionalitat espanyola",97
2019,"8","Nou Barris","52","la Prosperitat","88","Motos","Altres nacionalitats",7
2019,"8","Nou Barris","52","la Prosperitat","89","Turismes","Nacionalitat espanyola",312
2019,"8","Nou Barris","52","la Prosperitat","89","Turismes","Altres nacionalitats",35
2019,"8","Nou Barris","52","la Prosperitat","89","Motos","Nacionalitat espanyola",80
2019,"8","Nou Barris","52","la Prosperitat","89","Motos","Altres nacionalitats",11
2019,"8","Nou Barris","52","la Prosperitat","90","Turismes","Nacionalitat espanyola",334
2019,"8","Nou Barris","52","la Prosperitat","90","Turismes","Altres nacionalitats",22
2019,"8","Nou Barris","52","la Prosperitat","90","Motos","Nacionalitat espanyola",113
2019,"8","Nou Barris","52","la Prosperitat","90","Motos","Altres nacionalitats",7
2019,"8","Nou Barris","52","la Prosperitat","91","Turismes","Nacionalitat espanyola",353
2019,"8","Nou Barris","52","la Prosperitat","91","Turismes","Altres nacionalitats",27
2019,"8","Nou Barris","52","la Prosperitat","91","Motos","Nacionalitat espanyola",115
2019,"8","Nou Barris","52","la Prosperitat","91","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","52","la Prosperitat","92","Turismes","Nacionalitat espanyola",335
2019,"8","Nou Barris","52","la Prosperitat","92","Turismes","Altres nacionalitats",14
2019,"8","Nou Barris","52","la Prosperitat","92","Motos","Nacionalitat espanyola",113
2019,"8","Nou Barris","52","la Prosperitat","92","Motos","Altres nacionalitats",3
2019,"8","Nou Barris","52","la Prosperitat","93","Turismes","Nacionalitat espanyola",299
2019,"8","Nou Barris","52","la Prosperitat","93","Turismes","Altres nacionalitats",18
2019,"8","Nou Barris","52","la Prosperitat","93","Motos","Nacionalitat espanyola",88
2019,"8","Nou Barris","52","la Prosperitat","93","Motos","Altres nacionalitats",7
2019,"8","Nou Barris","52","la Prosperitat","94","Turismes","Nacionalitat espanyola",413
2019,"8","Nou Barris","52","la Prosperitat","94","Turismes","Altres nacionalitats",18
2019,"8","Nou Barris","52","la Prosperitat","94","Motos","Nacionalitat espanyola",103
2019,"8","Nou Barris","52","la Prosperitat","94","Motos","Altres nacionalitats",3
2019,"8","Nou Barris","52","la Prosperitat","95","Turismes","Nacionalitat espanyola",319
2019,"8","Nou Barris","52","la Prosperitat","95","Turismes","Altres nacionalitats",11
2019,"8","Nou Barris","52","la Prosperitat","95","Motos","Nacionalitat espanyola",91
2019,"8","Nou Barris","52","la Prosperitat","95","Motos","Altres nacionalitats",2
2019,"8","Nou Barris","52","la Prosperitat","96","Turismes","Nacionalitat espanyola",544
2019,"8","Nou Barris","52","la Prosperitat","96","Turismes","Altres nacionalitats",30
2019,"8","Nou Barris","52","la Prosperitat","96","Motos","Nacionalitat espanyola",126
2019,"8","Nou Barris","52","la Prosperitat","96","Motos","Altres nacionalitats",16
2019,"8","Nou Barris","52","la Prosperitat","97","Turismes","Nacionalitat espanyola",357
2019,"8","Nou Barris","52","la Prosperitat","97","Turismes","Altres nacionalitats",25
2019,"8","Nou Barris","52","la Prosperitat","97","Motos","Nacionalitat espanyola",122
2019,"8","Nou Barris","52","la Prosperitat","97","Motos","Altres nacionalitats",9
2019,"8","Nou Barris","52","la Prosperitat","98","Turismes","Nacionalitat espanyola",312
2019,"8","Nou Barris","52","la Prosperitat","98","Turismes","Altres nacionalitats",44
2019,"8","Nou Barris","52","la Prosperitat","98","Motos","Nacionalitat espanyola",100
2019,"8","Nou Barris","52","la Prosperitat","98","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","52","la Prosperitat","99","Turismes","Nacionalitat espanyola",339
2019,"8","Nou Barris","52","la Prosperitat","99","Turismes","Altres nacionalitats",37
2019,"8","Nou Barris","52","la Prosperitat","99","Motos","Nacionalitat espanyola",127
2019,"8","Nou Barris","52","la Prosperitat","99","Motos","Altres nacionalitats",11
2019,"8","Nou Barris","52","la Prosperitat","100","Turismes","Nacionalitat espanyola",298
2019,"8","Nou Barris","52","la Prosperitat","100","Turismes","Altres nacionalitats",23
2019,"8","Nou Barris","52","la Prosperitat","100","Motos","Nacionalitat espanyola",105
2019,"8","Nou Barris","52","la Prosperitat","100","Motos","Altres nacionalitats",9
2019,"8","Nou Barris","52","la Prosperitat","101","Turismes","Nacionalitat espanyola",490
2019,"8","Nou Barris","52","la Prosperitat","101","Turismes","Altres nacionalitats",25
2019,"8","Nou Barris","52","la Prosperitat","101","Motos","Nacionalitat espanyola",108
2019,"8","Nou Barris","52","la Prosperitat","101","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","52","la Prosperitat","102","Turismes","Nacionalitat espanyola",283
2019,"8","Nou Barris","52","la Prosperitat","102","Turismes","Altres nacionalitats",25
2019,"8","Nou Barris","52","la Prosperitat","102","Motos","Nacionalitat espanyola",88
2019,"8","Nou Barris","52","la Prosperitat","102","Motos","Altres nacionalitats",13
2019,"8","Nou Barris","53","la Trinitat Nova","103","Turismes","Nacionalitat espanyola",301
2019,"8","Nou Barris","53","la Trinitat Nova","103","Turismes","Altres nacionalitats",61
2019,"8","Nou Barris","53","la Trinitat Nova","103","Motos","Nacionalitat espanyola",87
2019,"8","Nou Barris","53","la Trinitat Nova","103","Motos","Altres nacionalitats",14
2019,"8","Nou Barris","53","la Trinitat Nova","104","Turismes","Nacionalitat espanyola",226
2019,"8","Nou Barris","53","la Trinitat Nova","104","Turismes","Altres nacionalitats",40
2019,"8","Nou Barris","53","la Trinitat Nova","104","Motos","Nacionalitat espanyola",83
2019,"8","Nou Barris","53","la Trinitat Nova","104","Motos","Altres nacionalitats",9
2019,"8","Nou Barris","53","la Trinitat Nova","105","Turismes","Nacionalitat espanyola",355
2019,"8","Nou Barris","53","la Trinitat Nova","105","Turismes","Altres nacionalitats",41
2019,"8","Nou Barris","53","la Trinitat Nova","105","Motos","Nacionalitat espanyola",84
2019,"8","Nou Barris","53","la Trinitat Nova","105","Motos","Altres nacionalitats",6
2019,"8","Nou Barris","53","la Trinitat Nova","106","Turismes","Nacionalitat espanyola",309
2019,"8","Nou Barris","53","la Trinitat Nova","106","Turismes","Altres nacionalitats",44
2019,"8","Nou Barris","53","la Trinitat Nova","106","Motos","Nacionalitat espanyola",76
2019,"8","Nou Barris","53","la Trinitat Nova","106","Motos","Altres nacionalitats",17
2019,"8","Nou Barris","53","la Trinitat Nova","107","Turismes","Nacionalitat espanyola",476
2019,"8","Nou Barris","53","la Trinitat Nova","107","Turismes","Altres nacionalitats",19
2019,"8","Nou Barris","53","la Trinitat Nova","107","Motos","Nacionalitat espanyola",135
2019,"8","Nou Barris","53","la Trinitat Nova","107","Motos","Altres nacionalitats",5
2019,"8","Nou Barris","54","Torre Baró","108","Turismes","Nacionalitat espanyola",478
2019,"8","Nou Barris","54","Torre Baró","108","Turismes","Altres nacionalitats",53
2019,"8","Nou Barris","54","Torre Baró","108","Motos","Nacionalitat espanyola",124
2019,"8","Nou Barris","54","Torre Baró","108","Motos","Altres nacionalitats",7
2019,"8","Nou Barris","54","Torre Baró","109","Turismes","Nacionalitat espanyola",330
2019,"8","Nou Barris","54","Torre Baró","109","Turismes","Altres nacionalitats",15
2019,"8","Nou Barris","54","Torre Baró","109","Motos","Nacionalitat espanyola",94
2019,"8","Nou Barris","54","Torre Baró","109","Motos","Altres nacionalitats",7
2019,"8","Nou Barris","55","Ciutat Meridiana","110","Turismes","Nacionalitat espanyola",378
2019,"8","Nou Barris","55","Ciutat Meridiana","110","Turismes","Altres nacionalitats",86
2019,"8","Nou Barris","55","Ciutat Meridiana","110","Motos","Nacionalitat espanyola",74
2019,"8","Nou Barris","55","Ciutat Meridiana","110","Motos","Altres nacionalitats",21
2019,"8","Nou Barris","55","Ciutat Meridiana","111","Turismes","Nacionalitat espanyola",319
2019,"8","Nou Barris","55","Ciutat Meridiana","111","Turismes","Altres nacionalitats",66
2019,"8","Nou Barris","55","Ciutat Meridiana","111","Motos","Nacionalitat espanyola",58
2019,"8","Nou Barris","55","Ciutat Meridiana","111","Motos","Altres nacionalitats",14
2019,"8","Nou Barris","55","Ciutat Meridiana","112","Turismes","Nacionalitat espanyola",363
2019,"8","Nou Barris","55","Ciutat Meridiana","112","Turismes","Altres nacionalitats",63
2019,"8","Nou Barris","55","Ciutat Meridiana","112","Motos","Nacionalitat espanyola",62
2019,"8","Nou Barris","55","Ciutat Meridiana","112","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","55","Ciutat Meridiana","113","Turismes","Nacionalitat espanyola",382
2019,"8","Nou Barris","55","Ciutat Meridiana","113","Turismes","Altres nacionalitats",50
2019,"8","Nou Barris","55","Ciutat Meridiana","113","Motos","Nacionalitat espanyola",62
2019,"8","Nou Barris","55","Ciutat Meridiana","113","Motos","Altres nacionalitats",6
2019,"8","Nou Barris","55","Ciutat Meridiana","114","Turismes","Nacionalitat espanyola",491
2019,"8","Nou Barris","55","Ciutat Meridiana","114","Turismes","Altres nacionalitats",72
2019,"8","Nou Barris","55","Ciutat Meridiana","114","Motos","Nacionalitat espanyola",94
2019,"8","Nou Barris","55","Ciutat Meridiana","114","Motos","Altres nacionalitats",12
2019,"8","Nou Barris","55","Ciutat Meridiana","115","Turismes","Nacionalitat espanyola",317
2019,"8","Nou Barris","55","Ciutat Meridiana","115","Turismes","Altres nacionalitats",111
2019,"8","Nou Barris","55","Ciutat Meridiana","115","Motos","Nacionalitat espanyola",56
2019,"8","Nou Barris","55","Ciutat Meridiana","115","Motos","Altres nacionalitats",8
2019,"8","Nou Barris","56","Vallbona","116","Turismes","Nacionalitat espanyola",402
2019,"8","Nou Barris","56","Vallbona","116","Turismes","Altres nacionalitats",40
2019,"8","Nou Barris","56","Vallbona","116","Motos","Nacionalitat espanyola",113
2019,"8","Nou Barris","56","Vallbona","116","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","57","la Trinitat Vella","1","Turismes","Nacionalitat espanyola",477
2019,"9","Sant Andreu","57","la Trinitat Vella","1","Turismes","Altres nacionalitats",181
2019,"9","Sant Andreu","57","la Trinitat Vella","1","Motos","Nacionalitat espanyola",117
2019,"9","Sant Andreu","57","la Trinitat Vella","1","Motos","Altres nacionalitats",19
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Turismes","Nacionalitat espanyola",420
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Turismes","Altres nacionalitats",133
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Motos","Nacionalitat espanyola",115
2019,"9","Sant Andreu","57","la Trinitat Vella","2","Motos","Altres nacionalitats",32
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Turismes","Nacionalitat espanyola",484
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Turismes","Altres nacionalitats",87
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Motos","Nacionalitat espanyola",129
2019,"9","Sant Andreu","57","la Trinitat Vella","3","Motos","Altres nacionalitats",17
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Turismes","Nacionalitat espanyola",390
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Turismes","Altres nacionalitats",70
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Motos","Nacionalitat espanyola",114
2019,"9","Sant Andreu","57","la Trinitat Vella","4","Motos","Altres nacionalitats",17
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Turismes","Nacionalitat espanyola",465
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Turismes","Altres nacionalitats",29
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Motos","Nacionalitat espanyola",116
2019,"9","Sant Andreu","57","la Trinitat Vella","5","Motos","Altres nacionalitats",5
2019,"9","Sant Andreu","58","Baró de Viver","6","Turismes","Nacionalitat espanyola",330
2019,"9","Sant Andreu","58","Baró de Viver","6","Turismes","Altres nacionalitats",14
2019,"9","Sant Andreu","58","Baró de Viver","6","Motos","Nacionalitat espanyola",81
2019,"9","Sant Andreu","58","Baró de Viver","6","Motos","Altres nacionalitats",1
2019,"9","Sant Andreu","58","Baró de Viver","7","Turismes","Nacionalitat espanyola",347
2019,"9","Sant Andreu","58","Baró de Viver","7","Turismes","Altres nacionalitats",26
2019,"9","Sant Andreu","58","Baró de Viver","7","Motos","Nacionalitat espanyola",115
2019,"9","Sant Andreu","58","Baró de Viver","7","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","59","el Bon Pastor","8","Turismes","Nacionalitat espanyola",690
2019,"9","Sant Andreu","59","el Bon Pastor","8","Turismes","Altres nacionalitats",35
2019,"9","Sant Andreu","59","el Bon Pastor","8","Motos","Nacionalitat espanyola",210
2019,"9","Sant Andreu","59","el Bon Pastor","8","Motos","Altres nacionalitats",11
2019,"9","Sant Andreu","59","el Bon Pastor","9","Turismes","Nacionalitat espanyola",1161
2019,"9","Sant Andreu","59","el Bon Pastor","9","Turismes","Altres nacionalitats",17
2019,"9","Sant Andreu","59","el Bon Pastor","9","Motos","Nacionalitat espanyola",209
2019,"9","Sant Andreu","59","el Bon Pastor","9","Motos","Altres nacionalitats",9
2019,"9","Sant Andreu","59","el Bon Pastor","10","Turismes","Nacionalitat espanyola",592
2019,"9","Sant Andreu","59","el Bon Pastor","10","Turismes","Altres nacionalitats",9
2019,"9","Sant Andreu","59","el Bon Pastor","10","Motos","Nacionalitat espanyola",135
2019,"9","Sant Andreu","59","el Bon Pastor","10","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","59","el Bon Pastor","11","Turismes","Nacionalitat espanyola",473
2019,"9","Sant Andreu","59","el Bon Pastor","11","Turismes","Altres nacionalitats",33
2019,"9","Sant Andreu","59","el Bon Pastor","11","Motos","Nacionalitat espanyola",87
2019,"9","Sant Andreu","59","el Bon Pastor","11","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","59","el Bon Pastor","13","Turismes","Nacionalitat espanyola",461
2019,"9","Sant Andreu","59","el Bon Pastor","13","Turismes","Altres nacionalitats",58
2019,"9","Sant Andreu","59","el Bon Pastor","13","Motos","Nacionalitat espanyola",132
2019,"9","Sant Andreu","59","el Bon Pastor","13","Motos","Altres nacionalitats",16
2019,"9","Sant Andreu","59","el Bon Pastor","14","Turismes","Nacionalitat espanyola",394
2019,"9","Sant Andreu","59","el Bon Pastor","14","Turismes","Altres nacionalitats",48
2019,"9","Sant Andreu","59","el Bon Pastor","14","Motos","Nacionalitat espanyola",98
2019,"9","Sant Andreu","59","el Bon Pastor","14","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","59","el Bon Pastor","15","Turismes","Nacionalitat espanyola",936
2019,"9","Sant Andreu","59","el Bon Pastor","15","Turismes","Altres nacionalitats",55
2019,"9","Sant Andreu","59","el Bon Pastor","15","Motos","Nacionalitat espanyola",170
2019,"9","Sant Andreu","59","el Bon Pastor","15","Motos","Altres nacionalitats",13
2019,"9","Sant Andreu","60","Sant Andreu","16","Turismes","Nacionalitat espanyola",486
2019,"9","Sant Andreu","60","Sant Andreu","16","Turismes","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","16","Motos","Nacionalitat espanyola",154
2019,"9","Sant Andreu","60","Sant Andreu","16","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","17","Turismes","Nacionalitat espanyola",430
2019,"9","Sant Andreu","60","Sant Andreu","17","Turismes","Altres nacionalitats",13
2019,"9","Sant Andreu","60","Sant Andreu","17","Motos","Nacionalitat espanyola",161
2019,"9","Sant Andreu","60","Sant Andreu","17","Motos","Altres nacionalitats",6
2019,"9","Sant Andreu","60","Sant Andreu","18","Turismes","Nacionalitat espanyola",462
2019,"9","Sant Andreu","60","Sant Andreu","18","Turismes","Altres nacionalitats",10
2019,"9","Sant Andreu","60","Sant Andreu","18","Motos","Nacionalitat espanyola",159
2019,"9","Sant Andreu","60","Sant Andreu","18","Motos","Altres nacionalitats",3
2019,"9","Sant Andreu","60","Sant Andreu","19","Turismes","Nacionalitat espanyola",906
2019,"9","Sant Andreu","60","Sant Andreu","19","Turismes","Altres nacionalitats",32
2019,"9","Sant Andreu","60","Sant Andreu","19","Motos","Nacionalitat espanyola",306
2019,"9","Sant Andreu","60","Sant Andreu","19","Motos","Altres nacionalitats",13
2019,"9","Sant Andreu","60","Sant Andreu","20","Turismes","Nacionalitat espanyola",364
2019,"9","Sant Andreu","60","Sant Andreu","20","Turismes","Altres nacionalitats",9
2019,"9","Sant Andreu","60","Sant Andreu","20","Motos","Nacionalitat espanyola",113
2019,"9","Sant Andreu","60","Sant Andreu","20","Motos","Altres nacionalitats",3
2019,"9","Sant Andreu","60","Sant Andreu","21","Turismes","Nacionalitat espanyola",475
2019,"9","Sant Andreu","60","Sant Andreu","21","Turismes","Altres nacionalitats",16
2019,"9","Sant Andreu","60","Sant Andreu","21","Motos","Nacionalitat espanyola",179
2019,"9","Sant Andreu","60","Sant Andreu","21","Motos","Altres nacionalitats",3
2019,"9","Sant Andreu","60","Sant Andreu","22","Turismes","Nacionalitat espanyola",338
2019,"9","Sant Andreu","60","Sant Andreu","22","Turismes","Altres nacionalitats",11
2019,"9","Sant Andreu","60","Sant Andreu","22","Motos","Nacionalitat espanyola",125
2019,"9","Sant Andreu","60","Sant Andreu","22","Motos","Altres nacionalitats",7
2019,"9","Sant Andreu","60","Sant Andreu","23","Turismes","Nacionalitat espanyola",363
2019,"9","Sant Andreu","60","Sant Andreu","23","Turismes","Altres nacionalitats",12
2019,"9","Sant Andreu","60","Sant Andreu","23","Motos","Nacionalitat espanyola",162
2019,"9","Sant Andreu","60","Sant Andreu","23","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","24","Turismes","Nacionalitat espanyola",332
2019,"9","Sant Andreu","60","Sant Andreu","24","Turismes","Altres nacionalitats",19
2019,"9","Sant Andreu","60","Sant Andreu","24","Motos","Nacionalitat espanyola",119
2019,"9","Sant Andreu","60","Sant Andreu","24","Motos","Altres nacionalitats",4
2019,"9","Sant Andreu","60","Sant Andreu","25","Turismes","Nacionalitat espanyola",356
2019,"9","Sant Andreu","60","Sant Andreu","25","Turismes","Altres nacionalitats",15
2019,"9","Sant Andreu","60","Sant Andreu","25","Motos","Nacionalitat espanyola",133
2019,"9","Sant Andreu","60","Sant Andreu","25","Motos","Altres nacionalitats",8
2019,"9","Sant Andreu","60","Sant Andreu","26","Turismes","Nacionalitat espanyola",495
2019,"9","Sant Andreu","60","Sant Andreu","26","Turismes","Altres nacionalitats",13
2019,"9","Sant Andreu","60","Sant Andreu","26","Motos","Nacionalitat espanyola",146
