"POLIGON","CAPACITAT","GEOM_WKT"
15860,"A1.1","MULTIPOLYGON (((429125.264656658 4585343.08323007,429099.673592766 4585339.53897475,429076.051537397 4585335.60171908,429054.004480193 4585332.8455054,429026.051400935 4585330.48326562,429020.146383561 4585330.09021788,429003.610395709 4585318.27777585,429000.854431202 4585310.40353194,429014.240500704 4585306.07349221,429034.319619898 4585297.01836091,429040.618668192 4585292.29326647,429050.854775117 4585279.6949739,429056.576863051 4585267.78567285,429109.891039871 4585268.60604709,429111.878961322 4585283.23847044,429113.059923987 4585290.32567676,429108.728897908 4585292.29370412,429084.31983384 4585289.14445847,429024.870538622 4585305.67954834,429014.240433441 4585317.88483113,429020.933417614 4585324.57806481,429055.185518069 4585326.94034483,429092.587608167 4585332.84574289,429123.833751654 4585326.02274426,429131.6256911 4585340.78720465,429128.413662448 4585343.8702712,429125.264656658 4585343.08323007)))"
27847,"A4","MULTIPOLYGON (((430030.666063704 4585889.72785508,430062.541785869 4585897.33791828,430030.698760685 4585889.60567635,430030.666063704 4585889.72785508)),((430026.630642971 4585904.80700152,430030.666063704 4585889.72785508,430030.652759727 4585889.72467886,430026.630642971 4585904.80700152)))"
32086,"A1.2","MULTIPOLYGON (((430402.120877063 4579595.49207138,430255.066976238 4579390.67412845,430060.748669715 4579201.61016142,429955.71155831 4579114.95553625,429601.212408365 4578857.61687345,429669.484263691 4578849.7404544,429803.407042116 4578973.15774503,429997.724059147 4579075.56946472,430199.921020561 4579280.38860622,430402.120877063 4579595.49207138)))"
32081,"ZEPQA","MULTIPOLYGON (((429869.077546071 4579670.97129715,429900.578223836 4579371.62761733,429909.766900033 4579321.73776223,429904.513900298 4579290.22758992,429651.113357583 4579097.22332567,429611.723588723 4579025.01231318,429522.442139642 4578956.73914354,429364.890018235 4578935.728437,429223.089886041 4578809.68603158,428960.498683267 4578683.63987988,429028.771146433 4578662.63544517,429217.835692767 4578741.41386094,429564.455011368 4578930.48109801,430098.829534602 4579350.62632057,430367.989336827 4579628.97031393,430441.518983192 4579865.29559157,430262.959932071 4579807.52310963,430126.415069073 4579807.51977566,430000.374348377 4579807.5166986,429932.100342112 4579770.75397645,429869.077546071 4579670.97129715)))"
6163,"C3","MULTIPOLYGON (((431843.241146474 4581460.67585413,431869.225995755 4581485.08663012,431870.615804086 4581485.70432372,431843.241146474 4581460.67585413)),((431870.615804086 4581485.70432372,431870.801030087 4581485.87367463,431911.746862885 4581503.984824,431870.615804086 4581485.70432372)))"
31921,"A4","MULTIPOLYGON (((430372.044278368 4581480.5698121,430387.552128712 4581459.31248074,430403.503868109 4581470.78311489,430403.592603118 4581470.66692606,430387.552123638 4581459.13248039,430372.044278368 4581480.5698121)),((430400.236814251 4581475.06096609,430403.592608185 4581470.84692642,430403.503868109 4581470.78311489,430400.236814251 4581475.06096609)),((430400.236814251 4581475.06096609,430395.842807734 4581480.57874166,430445.586336654 4581518.06713026,430396.022809462 4581480.5787464,430400.236814251 4581475.06096609)),((430372.044278368 4581480.5698121,430350.607204117 4581509.95460628,430359.799505605 4581517.52386375,430356.44059844 4581521.89695254,430360.159498858 4581517.16387255,430350.787205833 4581509.95461103,430372.044278368 4581480.5698121)),((430445.586336654 4581518.06713026,430442.046620184 4581522.66831076,430442.162435584 4581522.75304946,430445.586336654 4581518.06713026)),((430434.772213603 4581517.3458432,430441.981433865 4581522.75304467,430442.046620184 4581522.66831076,430434.772213603 4581517.3458432)),((430415.080796991 4581542.84785277,430417.83787837 4581544.73692364,430415.128741476 4581542.75737582,430415.080796991 4581542.84785277)),((430424.653224208 4581549.40659765,430417.83787837 4581544.73692364,430424.501022471 4581549.6056375,430424.653224208 4581549.40659765)),((430415.080796991 4581542.84785277,430414.948739775 4581542.75737106,430403.955229496 4581563.84312275,430415.080796991 4581542.84785277)),((430426.444927797 4581546.25012424,430424.793483276 4581549.22317567,430426.843958483 4581546.54169323,430426.444927797 4581546.25012424)),((430424.653224208 4581549.40659765,430424.681019111 4581549.4256419,430424.793483276 4581549.22317567,430424.653224208 4581549.40659765)),((430350.34136953 4581529.83777028,430356.44059844 4581521.89695254,430350.247761301 4581529.77863537,430350.34136953 4581529.83777028)),((430434.772213603 4581517.3458432,430417.47167237 4581539.51243119,430417.560758083 4581539.57836362,430434.772213603 4581517.3458432)),((430350.34136953 4581529.83777028,430350.247766419 4581529.95963572,430353.671860015 4581532.1217304,430356.735761726 4581527.61680256,430353.671854927 4581531.94173006,430350.34136953 4581529.83777028)),((430426.444927797 4581546.25012424,430426.48294496 4581546.18168295,430417.560758083 4581539.57836362,430417.47167746 4581539.69343156,430426.444927797 4581546.25012424)))"
32128,"B1","MULTIPOLYGON (((429673.504000988 4579710.95260363,429678.749654859 4579495.63446786,429652.487040918 4579353.83966675,429487.052670308 4579191.03455295,429379.391834571 4579151.64496853,429208.705842077 4579009.84683693,429059.030613497 4578949.44929378,428817.449879036 4578920.55963709,428688.779514248 4578931.06369898,428583.740509919 4578896.92883342,428751.7971708 4578763.00987641,428862.087169632 4578844.41165689,429145.68234924 4578896.93428791,429282.229910113 4579007.22256012,429340.00050038 4579062.36596228,429376.763550648 4579078.12184126,429418.777359488 4579083.37383554,429515.935840353 4579149.02219302,429536.944822888 4579204.16474857,429681.370685179 4579327.582324,429699.755551526 4579448.37091376,429705.014282955 4579705.70136249,429673.504000988 4579710.95260363)))"
31841,"A4","MULTIPOLYGON (((425779.299973847 4583648.0785907,425806.387620341 4583598.19979031,425815.829011433 4583593.47953389,425866.375191896 4583586.98858482,425815.632002824 4583593.47953701,425805.99460407 4583598.396801,425779.299973847 4583648.0785907)),((425772.362417779 4583658.97269847,425777.67361208 4583651.10543777,425779.299973847 4583648.0785907,425777.869618779 4583650.71242583,425772.362417779 4583658.97269847)))"
26675,"B2","MULTIPOLYGON (((429367.891514627 4587748.34923209,429347.680759245 4587736.98030713,429296.312057585 4587687.29547016,429348.522749016 4587738.66434384,429367.891514627 4587748.34923209)),((429367.891514627 4587748.34923209,429372.554959864 4587750.97250658,429372.101676875 4587750.45442308,429367.891514627 4587748.34923209)),((429382.288600615 4587762.0976508,429374.62766653 4587752.13844254,429372.554959864 4587750.97250658,429382.288600615 4587762.0976508)),((429437.661859185 4587787.08343407,429438.627445681 4587787.50772549,429460.522428266 4587790.03356611,429437.661859185 4587787.08343407)),((429404.668015789 4587772.58550481,429417.791970868 4587778.35234349,429414.206514998 4587776.55968823,429404.668015789 4587772.58550481)),((429437.661859185 4587787.08343407,429417.791970868 4587778.35234349,429434.417451222 4587786.66474668,429437.661859185 4587787.08343407)),((429382.288600615 4587762.0976508,429383.048599328 4587763.08564852,429383.218241621 4587763.16019158,429382.288600615 4587762.0976508)),((429404.668015789 4587772.58550481,429383.218241621 4587763.16019158,429383.890594134 4587763.92866238,429404.668015789 4587772.58550481)))"
26674,"B2","MULTIPOLYGON (((429259.98226167 4587620.04284527,429261.786511669 4587610.66170671,429264.312602445 4587595.50326982,429260.944501496 4587612.34576038,429259.98226167 4587620.04284527)),((429257.01390825 4587643.78710072,429259.98226167 4587620.04284527,429257.575380667 4587632.55734391,429257.01390825 4587643.78710072)),((429257.01390825 4587643.78710072,429256.7333004 4587646.03172039,429256.852502023 4587647.01531393,429257.01390825 4587643.78710072)),((429313.153754327 4587737.82267265,429292.943799861 4587730.24366769,429274.768393011 4587708.43312612,429275.258925457 4587709.19126867,429284.522855237 4587720.98049901,429294.627784715 4587732.7707196,429313.153754327 4587737.82267265)),((429270.984825496 4587702.58543233,429261.267482238 4587676.90393112,429261.786105462 4587678.87457105,429265.996010436 4587694.87496786,429270.984825496 4587702.58543233)),((429270.984825496 4587702.58543233,429271.890950464 4587704.98018662,429274.768393011 4587708.43312612,429270.984825496 4587702.58543233)),((429259.798031111 4587671.32038042,429256.852502023 4587647.01531393,429256.733280367 4587649.39981256,429257.57520031 4587662.87417337,429259.798031111 4587671.32038042)),((429259.798031111 4587671.32038042,429260.101135405 4587673.82144892,429261.267482238 4587676.90393112,429259.798031111 4587671.32038042)))"
25748,"C3","MULTIPOLYGON (((432401.948147863 4581703.8241116,432451.585095548 4581725.33506496,432406.077227773 4581705.47576405,432401.948147863 4581703.8241116)),((432401.909515881 4581703.80865862,432381.255773708 4581695.54705928,432339.058162232 4581685.61689199,432382.909807872 4581696.37410693,432401.909515881 4581703.80865862)),((432401.909515881 4581703.80865862,432401.948147863 4581703.8241116,432401.940152171 4581703.82064654,432401.909515881 4581703.80865862)))"
27117,"C3","MULTIPOLYGON (((431177.839769738 4588529.24932014,431104.405347521 4588495.96956102,431177.549028653 4588529.28161888,431177.839769738 4588529.24932014)),((431177.839769738 4588529.24932014,431177.911028411 4588529.28161388,431187.326030845 4588528.19548121,431177.839769738 4588529.24932014)))"
26696,"C3","MULTIPOLYGON (((430084.951377701 4587047.58564245,430084.830639432 4587047.82892472,430080.527492615 4587067.93838628,430084.951377701 4587047.58564245)),((430133.63076589 4586965.29955052,430147.513414048 4586948.24345946,430147.448416844 4586947.84545128,430133.63076589 4586965.29955052)),((430084.951377701 4587047.58564245,430112.613065273 4586991.84856625,430133.63076589 4586965.29955052,430112.128065724 4586991.71756588,430085.11064663 4587046.85290196,430084.951377701 4587047.58564245)))"
27186,"C3","MULTIPOLYGON (((428119.744304764 4585770.68329524,428076.652146276 4585642.23616202,428011.18520735 4585484.78549805,428076.652148834 4585641.40713887,428119.744304764 4585770.68329524)))"
28744,"A4","MULTIPOLYGON (((428828.638550269 4585295.67773037,428840.3281036 4585275.92600657,428854.839739508 4585260.60838077,428867.739287775 4585250.12791716,428856.049789874 4585259.80234259,428851.212572272 4585265.84857935,428843.956261287 4585272.29785621,428839.522061651 4585277.94107596,428835.087855272 4585284.7943316,428828.638550269 4585295.67773037)))"
8147,"B1","MULTIPOLYGON (((429669.782915394 4578837.89244673,429863.293398896 4578953.32111981,430005.877722838 4578990.6675194,430063.591506147 4579021.22192515,430192.600357674 4579190.96526834,430243.525734426 4579282.62664848,430474.384315651 4579574.58577363,430423.461688165 4579577.97855077,430362.35195325 4579476.1328691,430277.476358278 4579357.31260062,430206.182887217 4579272.44074062,430009.2751379 4579072.14273133,429832.739617422 4578977.0834381,429669.782915394 4578837.89244673)))"
8160,"B1","MULTIPOLYGON (((430489.975383766 4579569.09045758,430489.975356874 4579568.12513622,430487.815386348 4579570.28408874,430489.975383766 4579569.09045758)),((429580.682765609 4579712.81035111,429574.204909477 4579753.84723879,429628.202013192 4579799.20460555,429690.839029365 4579838.08318126,429826.913252779 4579952.55666562,429934.907267884 4580006.55540123,430124.973709776 4580004.40008137,430299.921197117 4580010.88340558,430381.99758536 4580092.95959556,430435.994070665 4580121.03799076,430563.426608244 4580153.439222,430632.541967742 4580170.71897802,430682.219370549 4580198.79827907,430669.26168868 4580252.79308374,430643.344076796 4580278.71049741,430617.425812863 4580280.86985505,430578.548267951 4580278.70887917,430567.749372426 4580287.34762878,430582.869516898 4580321.90508434,430641.185952194 4580347.82460377,430710.301275927 4580365.10537699,430766.458376427 4580380.22582253,430822.613653473 4580365.10819365,430822.611839762 4580298.15302429,430820.449297009 4580205.28073538,430818.287221753 4580129.68749041,430822.605581136 4580067.05243872,430781.565231293 4579963.37916545,430747.005949287 4579896.42415063,430705.967154943 4579814.34994622,430680.047855381 4579779.7922306,430701.648455249 4579864.02596004,430721.089312955 4579959.05866654,430731.889929624 4580013.05406371,430783.728017765 4580064.89147174,430798.849148179 4580136.16602446,430785.890510207 4580155.60375133,430764.292116837 4580151.28420427,430712.454568314 4580118.88483917,430662.777098884 4580088.64653656,430636.855612999 4579974.17562907,430578.533212108 4579734.43365144,430563.413269458 4579671.7981427,430559.092371801 4579641.55997003,430543.972081828 4579602.68351707,430554.770037682 4579559.4866815,430569.888296732 4579524.92996839,430489.975383766 4579569.09045758,430489.977883948 4579658.83733256,430513.738558255 4579743.07109317,430513.738978669 4579758.19012624,430561.259280526 4579889.9405794,430606.619643726 4580026.01000321,430639.018732042 4580086.4859434,430662.778285213 4580131.84263809,430749.173865559 4580185.84091348,430751.335600117 4580248.47612067,430777.255158763 4580293.83287958,430779.414949071 4580321.91000318,430699.500723875 4580313.26898247,430701.659449749 4580265.75292293,430708.136817095 4580203.11793437,430695.177824881 4580172.88053971,430563.425890196 4580127.52116409,430431.673925714 4580082.16080274,430345.277366681 4579995.76649389,430278.322054858 4579980.6458154,429995.380872036 4579965.51982661,429943.545120764 4579963.35854847,429848.510777951 4579926.64015986,429755.63510256 4579844.5637733,429680.03814361 4579779.76784628,429643.319605556 4579745.20991079,429660.59813502 4579721.45230272,429580.682765609 4579712.81035111)))"
8205,"B1","MULTIPOLYGON (((429417.958381863 4580070.09272435,429406.933901825 4580059.0694422,429413.232456386 4580041.74658209,429444.728912516 4580010.2513295,429482.52302752 4579964.58221556,429493.545268393 4579934.66145665,429509.292669686 4579907.89081598,429534.489485733 4579890.56841556,429554.962524598 4579882.69490864,429580.159817447 4579881.12052392,429651.027386254 4579901.59428342,429660.476607438 4579904.7445188,429680.949023495 4579909.46902644,429728.194733959 4579945.691231,429754.967838026 4579970.88892146,429806.937643683 4580008.68525106,429896.704119039 4580052.78152751,429991.193537051 4580059.08387081,430080.958617334 4580055.93608313,430186.471949117 4580054.36368684,430232.141634793 4580057.51482088,430251.039970801 4580060.66429372,430304.584605164 4580093.73668095,430340.80640826 4580140.98167087,430392.776872038 4580169.33001786,430433.722482677 4580172.4800416,430468.368628258 4580197.67795592,430454.195668677 4580205.55161992,430408.526266942 4580211.85049637,430370.731454037 4580235.47160303,430336.084750395 4580226.02172113,430306.162926449 4580210.27294547,430287.264016843 4580186.65042998,430268.365328843 4580170.90193042,430249.468132433 4580172.47546395,430228.994916066 4580174.04995827,430216.397025026 4580183.49866259,430205.373559491 4580207.12043152,430197.499819844 4580219.71925838,430167.579073221 4580241.76555257,430125.059352848 4580270.11054179,430065.217331185 4580295.30609028,429988.050872306 4580312.62718982,429980.175994831 4580285.85495141,430022.696617864 4580289.00601806,430068.365824245 4580276.40813765,430132.932908297 4580251.21370555,430164.428627189 4580227.592449,430188.050204654 4580202.39599203,430202.223574481 4580174.0492932,430246.317643892 4580156.72735632,430287.263525359 4580169.32739685,430317.185798655 4580200.82420141,430353.407835809 4580221.2971432,430378.60493253 4580213.42375476,430381.753662132 4580202.40081087,430369.154836822 4580178.77845001,430337.657590285 4580148.85560828,430317.183659504 4580125.23305417,430303.010298619 4580118.93369067,430277.812303224 4580095.31102129,430230.56719778 4580077.98681984,430191.196596255 4580074.83684048,430177.023502164 4580077.98549566,430180.1722726 4580068.5365566,430107.73037491 4580070.10976865,430107.730193502 4580063.81075789,430079.38396045 4580068.53406532,430085.683269662 4580076.40823426,430082.534365083 4580081.13316432,429983.319892546 4580074.83170091,429904.578544838 4580063.80573818,429830.560790303 4580037.03187244,429789.614415302 4580008.68482422,429729.770503455 4579970.88830174,429690.398760458 4579929.94228327,429633.704436088 4579911.04286979,429594.333481731 4579896.86888855,429558.111946517 4579895.29299929,429531.340966093 4579907.8913565,429507.719839036 4579947.26081735,429493.546841737 4579986.6305085,429514.020398719 4579996.08002191,429529.768179189 4579981.90639487,429562.83938076 4579974.03320001,429562.839760098 4579986.63221358,429514.020827129 4580010.25303637,429484.100243388 4580037.02332566,429441.580546699 4580065.36930344,429417.958381863 4580070.09272435)))"
