"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns",431641.006,4588950.919,431549.065,4588749.922,2.180529,41.447410999999995,"NITBUS -N1-N6--",8,53,"Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429603.466,4582429.406,429511.542,4582228.47,2.156899,41.388498999999996,"BUS -54-V13--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431557.001,4588728.21,431465.061,4588527.215,2.179548,41.445398,"BUS -132-80-81-H2-D50--",8,52,"Nou Barris","la Prosperitat","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428294.214,4584186.826,428202.30299999996,4583985.874,2.141032,41.404211,"NITBUS -N5--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429669.80799999996,4585736.515,429577.88399999996,4585535.548,2.157307,41.41829,"BUS -24-119-86-V19--",7,37,"Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431091.26700000005,4582560.124,430999.32899999997,4582359.186000001,2.174677,41.389804999999996,"NITBUS -N12--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431815.075,4581134.765,431723.13,4580933.84,2.183494,41.377029,"BUS -V17--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426079.00399999996,4582377.109,425987.11299999995,4582176.175,2.1147549999999997,41.387710999999996,"BUS -33--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432147.468,4584910.085,432055.521,4584709.125,2.187045,41.41106,"BUS -62-192-V25--",10,65,"Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429680.05700000003,4578384.78,429588.131,4578183.882,2.158284,41.352077,"BUS -107--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430580.533,4587065.408,430488.601,4586864.429,2.1680509999999997,41.430338,"BUS -V27--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432728.523,4588828.12,432636.57200000004,4588627.124,2.1935599999999997,41.446397,"BUS -60-M19--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431956.12700000004,4587628.237,431864.18299999996,4587427.252,2.18445,41.435525,"BUS -62-96-126-133--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431474.474,4590753.197,431382.535,4590552.183999999,2.17833,41.463629,"BUS -104--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428222.093,4584256.491,428130.18200000003,4584055.539,2.140161,41.404832,"BUS -131-V15--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428222.093,4584256.491,428130.18200000003,4584055.539,2.140161,41.404832,"NITBUS -N5--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427688.506,4584457.222,427596.6,4584256.268,2.133754,41.406591999999996,"BUS -H4-V13--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429985.11299999995,4581648.206,429893.185,4581447.277,2.161553,41.381496000000006,"BUS -55-141-H16-V11-D50--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430770.999,4584531.088,430679.065,4584330.132,2.170621,41.407529,"BUS -V21--",2,6,"Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429371.00200000004,4587863.121,429279.08200000005,4587662.135,2.153483,41.437416999999996,"BUS -102-185-V25--",7,43,"Horta-Guinardó","Horta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429506.084,4587124.444,429414.162,4586923.465,2.155186,41.430776,"NITBUS -N4--",7,43,"Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428335.398,4586201.007,428243.487,4586000.037,2.141286,41.422356,"BUS -19-27-119-H4--",7,38,"Horta-Guinardó","la Teixonera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427097.266,4582335.023,427005.365,4582134.089,2.126937,41.387425,"BUS -70-V3-V5-M12-175--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428001.44700000004,4582194.621,427909.53799999994,4581993.688,2.1377669999999998,41.386241999999996,"BUS -78-V7--",4,19,"Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",427593.638,4582520.679,427501.73299999995,4582319.743,2.132851,41.389142,"NITBUS -N0--",4,19,"Les Corts","les Corts","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429263.31899999996,4583583.021000001,429171.399,4583382.075,2.1526959999999997,41.398859,"NITBUS -N4--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429647.599,4583522.227,429555.675,4583321.281,2.157299,41.398345,"BUS -22-24-V17--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431390.73,4590650.512,431298.792,4590449.5,2.177339,41.462697,"BUS -62-76-104-83--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431390.73,4590650.512,431298.792,4590449.5,2.177339,41.462697,"NITBUS -N3--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",427567.2,4575910.864,427475.29299999995,4575709.989,2.133325,41.329608,"NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427152.088,4576077.348999999,427060.185,4575876.473,2.128345,41.331070000000004,"BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426376.19200000004,4576447.589,426284.29600000003,4576246.71,2.1190290000000003,41.334334000000005,"NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432110.256,4589167.664,432018.311,4588966.665,2.186121,41.449403000000004,"BUS -127-80-81-H2-D50--",8,53,"Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433113.467,4583246.856000001,433021.511,4583045.911,2.198786,41.396161,"BUS -V23--",10,68,"Sant Martí","el Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432531.571,4582663.695,432439.62,4582462.756,2.191891,41.390859999999996,"NITBUS -N0--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430074.856,4581476.574,429982.927,4581275.647,2.162646,41.379958,"BUS -55-141-H16-V11-D50--",2,10,"Eixample","Sant Antoni","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430074.856,4581476.574,429982.927,4581275.647,2.162646,41.379958,"NITBUS -N6--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427911.232,4582052.955,427819.32399999996,4581852.023,2.136705,41.384958000000005,"BUS -54--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427576.037,4581597.206,427484.13200000004,4581396.278,2.132751,41.380823,"BUS -54--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431118.4,4587107.114,431026.463,4586906.134,2.1744830000000004,41.43076,"BUS -47-132-82-D40-V29-D50--",8,46,"Nou Barris","el Turó de la Peira","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428571.05700000003,4585165.598999999,428479.143,4584964.638,2.144228,41.413051,"NITBUS -N5--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433229.675,4589034.98,433137.72,4588833.982,2.199536,41.448302000000005,"BUS -11-60-133-M28-M19--",9,58,"Sant Andreu","Baró de Viver","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430601.994,4582320.433999999,430510.061,4582119.499,2.168853,41.387603999999996,"NITBUS -N1-N2-N3-N6-N8-N28--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429597.26200000005,4585533.958000001,429505.339,4585332.993,2.156463,41.41646,"BUS -24-V19--",7,34,"Horta-Guinardó","Can Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429596.755,4585589.666999999,429504.83200000005,4585388.702,2.15645,41.416961,"BUS -24-V19--",7,37,"Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429624.237,4585442.173,429532.314,4585241.209,2.156796,41.415634999999995,"BUS -24-V19--",6,30,"Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430370.922,4584241.808999999,430278.992,4584040.856000001,2.165868,41.404889000000004,"BUS -47-H8--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431708.61299999995,4582392.954,431616.67,4582192.018,2.182079,41.388352000000005,"BUS -120--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433787.739,4584288.529,433695.777,4584087.575,2.206737,41.405599,"BUS -B25-V27--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430148.669,4582980.651000001,430056.74,4582779.71,2.163355,41.393511,"BUS -7-22-24-V15--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430148.669,4582980.651000001,430056.74,4582779.71,2.163355,41.393511,"NITBUS -N4-N5--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429879.76700000005,4583246.505,429787.841,4583045.561000001,2.160108,41.395882,"BUS -22-24--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432503.80700000003,4588319.588,432411.85799999995,4588118.597,2.190927,41.441798,"BUS -H4-V31-133--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431827.388,4582255.268,431735.44299999997,4582054.333000001,2.1835150000000003,41.387122,"BUS -H14-V19--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431946.51200000005,4581745.299,431854.566,4581544.369,2.184997,41.382539,"BUS -47-59-D20-V15-V13-V19--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432228.016,4589146.906,432136.07,4588945.907,2.187533,41.449226,"BUS -76-H2-D50--",8,53,"Nou Barris","la Trinitat Nova","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430138.093,4585156.615,430046.165,4584955.654,2.162977,41.413108,"BUS -39-D40--",7,33,"Horta-Guinardó","el Baix Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430377.85299999994,4583676.276000001,430285.922,4583475.328,2.166016,41.399796,"NITBUS -N6--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431964.549,4582027.255,431872.60299999994,4581826.322,2.185181,41.38508,"BUS -V19--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429057.99299999996,4584343.396000001,428966.075,4584142.443,2.1501509999999997,41.405689,"BUS -27-D40--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428802.36,4584672.701,428710.44399999996,4584471.745,2.1470540000000002,41.408632,"BUS -22-V17--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428763.585,4584337.63,428671.669,4584136.677,2.146629,41.405611,"BUS -H6--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431557.63700000005,4582652.7469999995,431465.695,4582451.808,2.180244,41.390679,"BUS -B25-B20-H16-V19--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431886.352,4583633.033,431794.407,4583432.085,2.1840650000000004,41.399536,"BUS -62--",2,5,"Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430819.34,4582425.607,430727.405,4582224.671,2.17144,41.38857,"BUS -52--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430625.402,4582623.547,430533.469,4582422.609,2.169098,41.390336,"BUS -7-54-H12--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431400.91799999995,4584313.576,431308.97799999994,4584112.6219999995,2.178182,41.405623999999996,"BUS -33-34-B24-H10-D50--",2,6,"Eixample","la Sagrada Família","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429236.417,4586508.748,429144.49799999996,4586307.774,2.152031,41.425207,"BUS -19-H2--",7,38,"Horta-Guinardó","la Teixonera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430082.23,4585274.958000001,429990.302,4585073.996,2.162295,41.414169,"NITBUS -N0-N6--",7,34,"Horta-Guinardó","Can Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429457.86799999996,4584855.3319999995,429365.946,4584654.374,2.154874,41.410334999999996,"BUS -116--",6,30,"Gràcia","la Salut","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429459.25200000004,4583737.573,429367.33,4583536.625,2.155021,41.400268,"NITBUS -N4--",6,31,"Gràcia","la Vila de Gràcia","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432750.19200000004,4581806.513,432658.239,4581605.5819999995,2.194601,41.383158,"NITBUS -N28--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430925.87700000004,4581629.617,430833.941,4581428.688,2.172805,41.381409999999995,"BUS -59-V13--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431987.715,4582627.933,431895.769,4582426.995,2.185391,41.390492,"BUS -H16-H14--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430746.028,4583676.284,430654.094,4583475.336,2.17042,41.399828,"BUS -33-34-B24-H10-V19--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430746.028,4583676.284,430654.094,4583475.336,2.17042,41.399828,"NITBUS -N1-N4-N7--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430820.0,4584847.535,430728.066,4584646.576,2.1711709999999997,41.410384,"BUS -V21--",7,33,"Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430416.409,4586413.682,430324.479,4586212.709,2.166162,41.424454,"BUS -117-V23--",7,36,"Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426931.419,4581561.589,426839.519,4581360.662,2.125047,41.380444,"BUS -M12-175--",4,20,"Les Corts","la Maternitat i Sant Ramon","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429406.99299999996,4581200.041999999,429315.071,4580999.118,2.154692,41.377409,"BUS -13-55-91-L95-E95--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432936.515,4588158.307,432844.56200000003,4587957.317,2.196125,41.440382,"BUS -M28--",9,59,"Sant Andreu","el Bon Pastor","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430782.581,4582297.171,430690.646,4582096.2360000005,2.171015,41.387409999999996,"NITBUS -N2-N3--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430224.74,4582121.8719999995,430132.81,4581920.938999999,2.164364,41.385783,"BUS -E95--",2,10,"Eixample","Sant Antoni","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431111.934,4580274.925,431019.99600000004,4580074.009,2.1751840000000002,41.369225,"BUS -88-88B--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430917.196,4579748.864,430825.25899999996,4579547.953,2.172916,41.364470000000004,"BUS -88-88B--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432903.115,4582387.948,432811.161,4582187.012,2.196366,41.388408,"NITBUS -N8-N28--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432549.644,4581364.374,432457.69299999997,4581163.447,2.192252,41.379159,"BUS -BCTE--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432174.374,4583706.16,432082.427,4583505.212,2.187502,41.400219,"BUS -BCTE--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431369.289,4581060.148,431277.348,4580859.223999999,2.178172,41.376319,"BUS -BCTO--",1,2,"Ciutat Vella","el Barri Gòtic","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431584.474,4590586.495,431492.534,4590385.483,2.179666,41.462137,"BUS -62-104--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432097.422,4584414.085,432005.476,4584213.13,2.186502,41.406589000000004,"BUS -62--",10,65,"Sant Martí","el Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432128.68200000003,4588381.728999999,432036.737,4588180.737,2.18643,41.442326,"BUS -97-104--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431697.55100000004,4590750.283,431605.61,4590549.268999999,2.181002,41.463621999999994,"BUS -97-80-83-81--",8,56,"Nou Barris","Vallbona","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430344.625,4583390.591,430252.695,4583189.646000001,2.165652,41.397220000000004,"NITBUS -N6--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428871.87100000004,4585696.842,428779.955,4585495.876,2.147765,41.417863,"BUS -22-129-V19--",6,29,"Gràcia","el Coll","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427367.79600000003,4586881.258,427275.894,4586680.282,2.129626,41.428395,"BUS -112--",7,39,"Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431040.80100000004,4587792.913,430948.865,4587591.927,2.173476,41.43693,"BUS -47-82-D40-V29-D50--",8,45,"Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431040.80100000004,4587792.913,430948.865,4587591.927,2.173476,41.43693,"NITBUS -N1-N6--",8,45,"Nou Barris","Porta","",""
