"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
2,40156,"002","05","Eixample","el Fort Pienc","020",0,1,0,0,0,0,0,0,0,"","",1769,"02/04/2021 00:07:11"
2,40160,"001","05","Eixample","el Fort Pienc","020",457,188,13738,9395,2917,1392,1053917,951012,102905,"","",123430,"02/04/2021 00:07:11"
2,40170,"001","05","Eixample","el Fort Pienc","020",595,226,11605,6677,988,2394,1105184,984697,120487,"","",160153,"02/04/2021 00:07:11"
2,40180,"006","05","Eixample","el Fort Pienc","020",789,312,81632,49800,18024,13651,5275402,4954287,321115,"","",593293,"02/04/2021 00:07:11"
2,40190,"002","05","Eixample","el Fort Pienc","020",2638,349,21529,9827,8012,1225,1309686,1069437,240249,"","",205354,"02/04/2021 00:07:11"
2,40200,"002","05","Eixample","el Fort Pienc","020",1028,408,38601,19023,18670,798,2253761,1861522,392239,"","",331677,"02/04/2021 00:07:11"
2,40210,"003","05","Eixample","el Fort Pienc","020",157,68,7537,4188,2115,1234,378458,326241,52217,"","",39174,"02/04/2021 00:07:11"
2,40220,"003","05","Eixample","el Fort Pienc","020",849,362,30651,12689,10903,6558,1756907,1505309,251598,"","",306547,"02/04/2021 00:07:11"
2,40230,"076","07","Eixample","la Dreta de l'Eixample","032",500,202,2924,1211,0,823,504298,457197,47101,"","",95079,"02/04/2021 00:07:11"
2,40240,"073","07","Eixample","la Dreta de l'Eixample","032",350,143,2268,1509,34,417,441947,384500,57447,"","",95667,"02/04/2021 00:07:11"
2,40250,"073","07","Eixample","la Dreta de l'Eixample","032",437,169,5563,2438,2391,439,535914,431842,104072,"","",92718,"02/04/2021 00:07:11"
2,40260,"006","05","Eixample","el Fort Pienc","020",894,383,19655,9342,6890,1614,1470209,1228091,242118,"","",194735,"02/04/2021 00:07:11"
2,40270,"005","05","Eixample","el Fort Pienc","020",978,401,50916,25578,22796,2201,3419653,2833417,586236,"","",465505,"02/04/2021 00:07:11"
2,40280,"005","05","Eixample","el Fort Pienc","020",1117,471,26670,15310,7254,3054,2165258,1868973,296285,"","",241584,"02/04/2021 00:07:11"
2,40290,"004","05","Eixample","el Fort Pienc","020",1555,565,30346,18926,5188,2302,2598867,2354180,244687,"","",330732,"02/04/2021 00:07:11"
2,40300,"009","05","Eixample","el Fort Pienc","020",539,187,8028,5538,1202,1288,594148,522655,71493,"","",80731,"02/04/2021 00:07:11"
2,40310,"009","05","Eixample","el Fort Pienc","020",698,295,33080,16057,15557,1303,2241489,1867089,374400,"","",233296,"02/04/2021 00:07:11"
2,40320,"009","05","Eixample","el Fort Pienc","020",607,233,24131,8792,9425,5418,1515628,1220741,294887,"","",270323,"02/04/2021 00:07:11"
2,40330,"008","05","Eixample","el Fort Pienc","020",1041,383,20481,9285,7818,2694,1720067,1324106,395961,"","",255072,"02/04/2021 00:07:11"
2,40340,"008","05","Eixample","el Fort Pienc","020",899,369,28933,12992,3093,2636,3984145,3101269,882876,"","",610366,"02/04/2021 00:07:11"
2,40350,"007","05","Eixample","el Fort Pienc","020",926,403,26706,9146,9203,1820,1828672,1561236,267436,"","",328407,"02/04/2021 00:07:11"
2,40360,"007","05","Eixample","el Fort Pienc","020",340,108,50629,13696,31245,5688,3526739,2966139,560600,"","",238413,"02/04/2021 00:07:11"
2,40371,"073","07","Eixample","la Dreta de l'Eixample","032",460,199,4274,2509,0,645,473305,460503,12802,"","",84207,"02/04/2021 00:07:11"
2,40372,"073","07","Eixample","la Dreta de l'Eixample","032",0,1,0,0,0,0,0,0,0,"","",6970,"02/04/2021 00:07:11"
2,40380,"073","07","Eixample","la Dreta de l'Eixample","032",403,165,3482,1523,986,370,375463,361607,13856,"","",73513,"02/04/2021 00:07:11"
2,40390,"076","07","Eixample","la Dreta de l'Eixample","032",359,150,5429,2279,1708,870,517769,454535,63234,"","",96746,"02/04/2021 00:07:11"
2,40400,"072","07","Eixample","la Dreta de l'Eixample","031",507,218,7715,3451,2840,1170,755587,656591,98996,"","",142713,"02/04/2021 00:07:11"
2,40410,"072","07","Eixample","la Dreta de l'Eixample","031",509,208,4790,3348,238,781,622469,580547,41922,"","",98449,"02/04/2021 00:07:11"
2,40420,"069","07","Eixample","la Dreta de l'Eixample","030",378,150,13950,5367,6416,2159,982699,799476,183223,"","",107979,"02/04/2021 00:07:11"
2,40430,"068","07","Eixample","la Dreta de l'Eixample","030",761,315,10882,5272,4013,317,878142,769358,108784,"","",130270,"02/04/2021 00:07:11"
2,40441,"068","07","Eixample","la Dreta de l'Eixample","030",421,187,5784,2605,1689,612,403527,368270,35257,"","",67468,"02/04/2021 00:07:11"
2,40442,"068","07","Eixample","la Dreta de l'Eixample","030",464,188,11266,5256,4867,892,828989,643940,185049,"","",130064,"02/04/2021 00:07:11"
2,40451,"017","05","Eixample","el Fort Pienc","022",559,242,12207,6528,2293,3386,894979,773873,121106,"","",115858,"02/04/2021 00:07:11"
2,40452,"017","05","Eixample","el Fort Pienc","022",406,148,4274,3135,1,1039,402965,399045,3920,"","",62436,"02/04/2021 00:07:11"
2,40460,"016","05","Eixample","el Fort Pienc","022",997,416,36884,14496,19898,2401,2209148,1817432,391716,"","",330801,"02/04/2021 00:07:11"
2,40470,"016","05","Eixample","el Fort Pienc","022",884,371,15459,6974,4512,1546,1090431,1000636,89795,"","",184850,"02/04/2021 00:07:11"
2,40480,"020","05","Eixample","el Fort Pienc","022",769,366,11056,5061,672,1258,774359,748120,26239,"","",119257,"02/04/2021 00:07:11"
2,40490,"019","05","Eixample","el Fort Pienc","022",1374,561,29508,13100,10851,2381,2118100,1767672,350428,"","",255698,"02/04/2021 00:07:11"
2,40500,"017","05","Eixample","el Fort Pienc","022",1016,407,31991,14262,15810,1289,2195780,1648701,547079,"","",334955,"02/04/2021 00:07:11"
2,40510,"067","07","Eixample","la Dreta de l'Eixample","030",936,429,36055,18916,13988,2102,2424145,1725019,699126,"","",285155,"02/04/2021 00:07:11"
2,40521,"067","07","Eixample","la Dreta de l'Eixample","030",364,147,4173,2936,10,386,305624,290570,15054,"","",50840,"02/04/2021 00:07:11"
2,40522,"067","07","Eixample","la Dreta de l'Eixample","030",402,161,2763,1294,310,231,256565,248533,8032,"","",51089,"02/04/2021 00:07:11"
2,40530,"069","07","Eixample","la Dreta de l'Eixample","030",416,189,15831,3811,10348,1096,840231,578807,261424,"","",109384,"02/04/2021 00:07:11"
2,40540,"071","07","Eixample","la Dreta de l'Eixample","031",674,282,28864,5710,18651,4025,1849378,1401976,447402,"","",241628,"02/04/2021 00:07:11"
2,40550,"071","07","Eixample","la Dreta de l'Eixample","031",526,205,3649,2121,65,982,511859,493069,18790,"","",101456,"02/04/2021 00:07:11"
2,40560,"070","07","Eixample","la Dreta de l'Eixample","031",368,134,8876,3815,4000,531,701618,593906,107712,"","",88680,"02/04/2021 00:07:11"
2,40570,"070","07","Eixample","la Dreta de l'Eixample","031",551,255,5141,2737,805,953,488808,470939,17869,"","",99319,"02/04/2021 00:07:11"
2,40580,"069","07","Eixample","la Dreta de l'Eixample","030",571,237,16983,6011,6661,3342,1151808,944737,207071,"","",114493,"02/04/2021 00:07:11"
2,40590,"066","07","Eixample","la Dreta de l'Eixample","030",699,307,27440,10734,15037,1534,1596264,1422468,173796,"","",253749,"02/04/2021 00:07:11"
2,40600,"066","07","Eixample","la Dreta de l'Eixample","030",1064,445,34292,21610,10669,1963,3237333,2514720,722613,"","",417465,"02/04/2021 00:07:11"
2,40610,"018","05","Eixample","el Fort Pienc","022",1332,531,30243,17808,8429,1626,2313574,2140199,173375,"","",309936,"02/04/2021 00:07:11"
2,40621,"019","05","Eixample","el Fort Pienc","022",618,279,13072,11249,912,443,1231183,1149596,81587,"","",389057,"02/04/2021 00:07:11"
2,40622,"019","05","Eixample","el Fort Pienc","022",0,1,0,0,0,0,0,0,0,"","",323,"02/04/2021 00:07:11"
2,40630,"020","05","Eixample","el Fort Pienc","022",0,1,5,0,0,5,5885,4746,1139,"","",4648,"02/04/2021 00:07:11"
2,40640,"018","05","Eixample","el Fort Pienc","022",517,216,16740,9082,7021,597,1235144,1035611,199533,"","",125156,"02/04/2021 00:07:11"
2,40651,"061","07","Eixample","la Dreta de l'Eixample","029",798,348,11748,7584,2636,987,874934,826999,47935,"","",142945,"02/04/2021 00:07:11"
2,40652,"061","07","Eixample","la Dreta de l'Eixample","029",0,1,0,0,0,0,0,0,0,"","",245,"02/04/2021 00:07:11"
2,40660,"061","07","Eixample","la Dreta de l'Eixample","029",214,113,2763,1146,565,490,192969,175468,17501,"","",39333,"02/04/2021 00:07:11"
2,40670,"065","07","Eixample","la Dreta de l'Eixample","029",586,236,10013,3233,5236,798,607696,503453,104243,"","",109055,"02/04/2021 00:07:11"
2,40680,"065","07","Eixample","la Dreta de l'Eixample","029",658,297,7930,3086,2187,890,669226,601682,67544,"","",110966,"02/04/2021 00:07:11"
2,40691,"065","07","Eixample","la Dreta de l'Eixample","029",0,1,465,0,0,465,3767,3767,0,"","",4005,"02/04/2021 00:07:11"
2,40692,"065","07","Eixample","la Dreta de l'Eixample","029",0,1,5,1,0,4,5629,4138,1491,"","",1496,"02/04/2021 00:07:11"
2,40693,"065","07","Eixample","la Dreta de l'Eixample","029",115,47,1216,646,40,480,89302,85462,3840,"","",13868,"02/04/2021 00:07:11"
2,40694,"065","07","Eixample","la Dreta de l'Eixample","029",0,2,4,0,0,4,2417,2417,0,"","",1512,"02/04/2021 00:07:11"
2,40695,"065","07","Eixample","la Dreta de l'Eixample","029",95,46,637,208,0,184,45887,45887,0,"","",9020,"02/04/2021 00:07:11"
2,40700,"064","07","Eixample","la Dreta de l'Eixample","029",680,261,6456,3775,447,1542,667765,630870,36895,"","",118159,"02/04/2021 00:07:11"
2,40710,"062","07","Eixample","la Dreta de l'Eixample","029",636,262,4348,2296,91,933,566934,553511,13423,"","",113413,"02/04/2021 00:07:11"
2,40721,"062","07","Eixample","la Dreta de l'Eixample","029",569,239,5658,2693,896,845,590394,529544,60850,"","",95243,"02/04/2021 00:07:11"
2,40722,"056","07","Eixample","la Dreta de l'Eixample","028",0,1,0,0,0,0,0,0,0,"","",266,"02/04/2021 00:07:11"
2,40730,"061","07","Eixample","la Dreta de l'Eixample","029",369,145,3478,1919,0,792,366261,359834,6427,"","",48216,"02/04/2021 00:07:11"
2,40740,"056","07","Eixample","la Dreta de l'Eixample","028",220,85,2701,1019,416,385,247561,237863,9698,"","",30144,"02/04/2021 00:07:11"
2,40750,"056","07","Eixample","la Dreta de l'Eixample","028",741,329,7303,4522,231,1111,757249,729318,27931,"","",123004,"02/04/2021 00:07:11"
2,40760,"056","07","Eixample","la Dreta de l'Eixample","028",28,24,811,190,4,617,89244,77716,11528,"","",18664,"02/04/2021 00:07:11"
2,40770,"056","07","Eixample","la Dreta de l'Eixample","028",520,220,8352,3097,1930,1144,856117,776404,79713,"","",132319,"02/04/2021 00:07:11"
2,40780,"057","07","Eixample","la Dreta de l'Eixample","028",575,241,10281,3513,2968,1865,920322,805683,114639,"","",122304,"02/04/2021 00:07:11"
2,40790,"060","07","Eixample","la Dreta de l'Eixample","028",66,22,392,306,0,86,81134,77109,4025,"","",10749,"02/04/2021 00:07:11"
2,40800,"062","07","Eixample","la Dreta de l'Eixample","029",343,150,3484,2306,0,836,371646,359522,12124,"","",58951,"02/04/2021 00:07:11"
2,40810,"063","07","Eixample","la Dreta de l'Eixample","029",557,223,6275,3417,1417,881,711654,606050,105604,"","",119396,"02/04/2021 00:07:11"
2,40820,"079","07","Eixample","la Dreta de l'Eixample","034",165,86,1798,980,134,660,229484,204298,25186,"","",42167,"02/04/2021 00:07:11"
2,40830,"078","07","Eixample","la Dreta de l'Eixample","034",184,84,3181,1797,170,1214,470691,433766,36925,"","",72034,"02/04/2021 00:07:11"
2,40841,"078","07","Eixample","la Dreta de l'Eixample","034",61,35,601,233,2,259,88158,80686,7472,"","",18247,"02/04/2021 00:07:11"
2,40842,"078","07","Eixample","la Dreta de l'Eixample","034",116,58,1204,513,180,314,134135,120520,13615,"","",22780,"02/04/2021 00:07:11"
2,40850,"070","07","Eixample","la Dreta de l'Eixample","031",372,147,4438,1601,856,791,456286,433637,22649,"","",83473,"02/04/2021 00:07:11"
2,40860,"065","07","Eixample","la Dreta de l'Eixample","029",433,163,2502,1480,106,616,324205,320089,4116,"","",82205,"02/04/2021 00:07:11"
2,40870,"080","07","Eixample","la Dreta de l'Eixample","035",411,152,3904,2419,437,367,400663,385794,14869,"","",76299,"02/04/2021 00:07:11"
2,40880,"080","07","Eixample","la Dreta de l'Eixample","035",260,110,1883,1110,6,632,302636,280651,21985,"","",57111,"02/04/2021 00:07:11"
2,40890,"081","07","Eixample","la Dreta de l'Eixample","035",157,100,2190,323,112,1155,264750,232140,32610,"","",45662,"02/04/2021 00:07:11"
2,40901,"081","07","Eixample","la Dreta de l'Eixample","035",124,57,808,423,8,286,117899,107077,10822,"","",21478,"02/04/2021 00:07:11"
2,40902,"081","07","Eixample","la Dreta de l'Eixample","035",52,31,471,222,7,240,88661,76816,11845,"","",17571,"02/04/2021 00:07:11"
2,40911,"080","07","Eixample","la Dreta de l'Eixample","035",16,14,722,85,451,178,97392,65424,31968,"","",10663,"02/04/2021 00:07:11"
2,40912,"080","07","Eixample","la Dreta de l'Eixample","035",158,68,1174,737,72,359,199994,195440,4554,"","",37493,"02/04/2021 00:07:11"
2,40920,"080","07","Eixample","la Dreta de l'Eixample","035",259,113,2256,1073,95,728,310925,291809,19116,"","",59057,"02/04/2021 00:07:11"
2,40930,"064","07","Eixample","la Dreta de l'Eixample","029",657,277,24617,6897,15915,1519,1583159,1058205,524954,"","",192662,"02/04/2021 00:07:11"
2,40940,"063","07","Eixample","la Dreta de l'Eixample","029",534,166,4809,2284,1479,1029,579451,531560,47891,"","",96419,"02/04/2021 00:07:11"
2,40950,"080","07","Eixample","la Dreta de l'Eixample","035",209,96,2121,1252,462,311,335015,309272,25743,"","",62280,"02/04/2021 00:07:11"
2,40960,"080","07","Eixample","la Dreta de l'Eixample","035",262,117,5786,1311,2137,2101,634365,514553,119812,"","",90795,"02/04/2021 00:07:11"
2,40970,"081","07","Eixample","la Dreta de l'Eixample","035",330,147,4877,1496,628,1716,568257,498605,69652,"","",98189,"02/04/2021 00:07:11"
2,40980,"077","07","Eixample","la Dreta de l'Eixample","033",75,42,1169,497,3,589,181818,167232,14586,"","",31735,"02/04/2021 00:07:11"
2,40990,"077","07","Eixample","la Dreta de l'Eixample","033",437,178,4516,2520,822,909,610577,525878,84699,"","",104377,"02/04/2021 00:07:11"
2,41000,"076","07","Eixample","la Dreta de l'Eixample","032",504,218,12249,5553,4439,1878,1171798,952384,219414,"","",155874,"02/04/2021 00:07:11"
2,41011,"076","07","Eixample","la Dreta de l'Eixample","032",265,100,1737,973,31,572,324032,289257,34775,"","",61140,"02/04/2021 00:07:11"
2,41012,"072","07","Eixample","la Dreta de l'Eixample","031",0,1,0,0,0,0,0,0,0,"","",99,"02/04/2021 00:07:11"
2,41020,"077","07","Eixample","la Dreta de l'Eixample","033",138,67,1175,580,0,431,208411,183616,24795,"","",40169,"02/04/2021 00:07:11"
2,41030,"077","07","Eixample","la Dreta de l'Eixample","033",164,68,1721,1109,14,427,279165,249863,29302,"","",44751,"02/04/2021 00:07:11"
2,41040,"077","07","Eixample","la Dreta de l'Eixample","033",98,57,2041,917,78,1030,322578,262608,59970,"","",46493,"02/04/2021 00:07:11"
2,41051,"079","07","Eixample","la Dreta de l'Eixample","034",34,22,811,199,342,226,131578,109616,21962,"","",21857,"02/04/2021 00:07:11"
2,41052,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",1422,"02/04/2021 00:07:11"
2,41053,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",121,"02/04/2021 00:07:11"
2,41054,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",411,"02/04/2021 00:07:11"
2,41055,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",162,"02/04/2021 00:07:11"
2,41060,"078","07","Eixample","la Dreta de l'Eixample","034",159,96,7442,2753,2892,1726,554130,345726,208404,"","",76430,"02/04/2021 00:07:11"
2,41070,"078","07","Eixample","la Dreta de l'Eixample","034",312,134,3324,1241,811,1005,440928,378757,62171,"","",77726,"02/04/2021 00:07:11"
2,41080,"072","07","Eixample","la Dreta de l'Eixample","031",203,88,1973,864,527,459,258080,233353,24727,"","",49114,"02/04/2021 00:07:11"
2,41090,"071","07","Eixample","la Dreta de l'Eixample","031",532,216,4247,3012,250,904,561614,521996,39618,"","",103062,"02/04/2021 00:07:11"
2,41101,"078","07","Eixample","la Dreta de l'Eixample","034",151,57,1333,602,270,451,117837,115901,1936,"","",30488,"02/04/2021 00:07:11"
2,41102,"078","07","Eixample","la Dreta de l'Eixample","034",148,70,937,438,0,262,113112,110275,2837,"","",24766,"02/04/2021 00:07:11"
2,41110,"078","07","Eixample","la Dreta de l'Eixample","034",300,118,3059,935,466,1142,410526,335858,74668,"","",70082,"02/04/2021 00:07:11"
2,41120,"079","07","Eixample","la Dreta de l'Eixample","034",276,125,4727,3232,79,964,752624,733693,18931,"","",116375,"02/04/2021 00:07:11"
2,41221,"075","07","Eixample","la Dreta de l'Eixample","032",412,174,5193,2071,828,1337,554456,493858,60598,"","",73576,"02/04/2021 00:07:11"
2,41223,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",1664,"02/04/2021 00:07:11"
2,41224,"077","07","Eixample","la Dreta de l'Eixample","033",0,1,0,0,0,0,0,0,0,"","",1484,"02/04/2021 00:07:11"
2,41230,"075","07","Eixample","la Dreta de l'Eixample","032",303,127,2657,1390,350,502,301626,252561,49065,"","",46151,"02/04/2021 00:07:11"
2,41240,"074","07","Eixample","la Dreta de l'Eixample","032",242,89,1847,701,0,839,290964,240880,50084,"","",51721,"02/04/2021 00:07:11"
2,41250,"074","07","Eixample","la Dreta de l'Eixample","032",354,145,2654,1942,191,263,303080,292076,11004,"","",50057,"02/04/2021 00:07:11"
2,41260,"074","07","Eixample","la Dreta de l'Eixample","032",0,1,11,0,0,11,5148,4212,936,"","",616,"02/04/2021 00:07:11"
2,41270,"074","07","Eixample","la Dreta de l'Eixample","032",382,164,3627,2496,418,541,491678,443338,48340,"","",85176,"02/04/2021 00:07:11"
2,41280,"074","07","Eixample","la Dreta de l'Eixample","032",313,122,2057,898,0,699,405508,329426,76082,"","",78113,"02/04/2021 00:07:11"
2,41290,"075","07","Eixample","la Dreta de l'Eixample","032",386,153,3932,2838,188,702,502051,447846,54205,"","",85118,"02/04/2021 00:07:11"
2,41300,"075","07","Eixample","la Dreta de l'Eixample","032",204,78,1641,457,136,414,210046,182642,27404,"","",35681,"02/04/2021 00:07:11"
2,60010,"168","10","Eixample","Sant Antoni","054",287,132,1928,1083,0,192,160287,150413,9874,"","",31646,"02/04/2021 00:07:11"
2,60020,"166","10","Eixample","Sant Antoni","054",790,339,10902,6170,866,2401,957812,875171,82641,"","",147114,"02/04/2021 00:07:11"
2,60022,"166","10","Eixample","Sant Antoni","054",0,1,46,0,46,0,10423,0,10423,"","",54,"02/04/2021 00:07:11"
2,60030,"166","10","Eixample","Sant Antoni","054",555,240,6515,3210,1037,1327,505720,440018,65702,"","",75626,"02/04/2021 00:07:11"
2,60041,"164","10","Eixample","Sant Antoni","053",430,199,6823,4437,1110,518,717584,585442,132142,"","",101399,"02/04/2021 00:07:11"
2,60042,"164","10","Eixample","Sant Antoni","053",0,1,0,0,0,0,0,0,0,"","",988,"02/04/2021 00:07:11"
2,60050,"165","10","Eixample","Sant Antoni","053",833,338,20578,7399,8819,2293,1654460,1225911,428549,"","",217501,"02/04/2021 00:07:11"
2,60060,"165","10","Eixample","Sant Antoni","053",884,387,17441,12316,3376,1106,1308833,1225769,83064,"","",199389,"02/04/2021 00:07:11"
2,60070,"163","10","Eixample","Sant Antoni","053",1010,423,19556,10844,5897,1323,1632464,1447351,185113,"","",207756,"02/04/2021 00:07:11"
2,60080,"163","10","Eixample","Sant Antoni","053",829,368,20627,9484,6155,3700,1503561,1293113,210448,"","",185287,"02/04/2021 00:07:11"
